"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"2909","Downstream","H2A",0,"control3_root",120,"Low Expression",120
"2910","DownstreamIntergenic","H2A",0,"control3_root",140,"Low Expression",120
"2911","UpstreamIntergenic","H3",0,"control3_root",-60,"Low Expression",120
"2912","Promotor1000","H3",0,"control3_root",-40,"Low Expression",120
"2913","Promotor500","H3",0,"control3_root",-20,"Low Expression",120
"2914","Gene20","H3",0,"control3_root",20,"Low Expression",120
"2915","Gene40","H3",0,"control3_root",40,"Low Expression",120
"2916","Gene60","H3",0,"control3_root",60,"Low Expression",120
"2917","Gene80","H3",0,"control3_root",80,"Low Expression",120
"2918","Gene100","H3",0,"control3_root",100,"Low Expression",120
"2919","Downstream","H3",0,"control3_root",120,"Low Expression",120
"2920","DownstreamIntergenic","H3",0,"control3_root",140,"Low Expression",120
"2921","UpstreamIntergenic","H2A-X",0,"control3_root",-60,"Low Expression",120
"2922","Promotor1000","H2A-X",0,"control3_root",-40,"Low Expression",120
"2923","Promotor500","H2A-X",0,"control3_root",-20,"Low Expression",120
"2924","Gene20","H2A-X",0,"control3_root",20,"Low Expression",120
"2925","Gene40","H2A-X",0,"control3_root",40,"Low Expression",120
"2926","Gene60","H2A-X",0,"control3_root",60,"Low Expression",120
"2927","Gene80","H2A-X",0,"control3_root",80,"Low Expression",120
"2928","Gene100","H2A-X",0,"control3_root",100,"Low Expression",120
"2929","Downstream","H2A-X",0,"control3_root",120,"Low Expression",120
"2930","DownstreamIntergenic","H2A-X",0,"control3_root",140,"Low Expression",120
"2931","UpstreamIntergenic","H3K18ac",0,"control3_root",-60,"Low Expression",120
"2932","Promotor1000","H3K18ac",0,"control3_root",-40,"Low Expression",120
"2933","Promotor500","H3K18ac",0,"control3_root",-20,"Low Expression",120
"2934","Gene20","H3K18ac",0,"control3_root",20,"Low Expression",120
"2935","Gene40","H3K18ac",0,"control3_root",40,"Low Expression",120
"2936","Gene60","H3K18ac",0,"control3_root",60,"Low Expression",120
"2937","Gene80","H3K18ac",0,"control3_root",80,"Low Expression",120
"2938","Gene100","H3K18ac",0,"control3_root",100,"Low Expression",120
"2939","Downstream","H3K18ac",0,"control3_root",120,"Low Expression",120
"2940","DownstreamIntergenic","H3K18ac",0,"control3_root",140,"Low Expression",120
"2941","UpstreamIntergenic","H3-3",0,"control3_root",-60,"Intermediate Expression",15
"2942","Promotor1000","H3-3",0,"control3_root",-40,"Intermediate Expression",15
"2943","Promotor500","H3-3",0,"control3_root",-20,"Intermediate Expression",15
"2944","Gene20","H3-3",0,"control3_root",20,"Intermediate Expression",15
"2945","Gene40","H3-3",0,"control3_root",40,"Intermediate Expression",15
"2946","Gene60","H3-3",0,"control3_root",60,"Intermediate Expression",15
"2947","Gene80","H3-3",0,"control3_root",80,"Intermediate Expression",15
"2948","Gene100","H3-3",0,"control3_root",100,"Intermediate Expression",15
"2949","Downstream","H3-3",0,"control3_root",120,"Intermediate Expression",15
"2950","DownstreamIntergenic","H3-3",0,"control3_root",140,"Intermediate Expression",15
"2951","UpstreamIntergenic","H3K9me2",0,"control3_root",-60,"Intermediate Expression",15
"2952","Promotor1000","H3K9me2",0,"control3_root",-40,"Intermediate Expression",15
"2953","Promotor500","H3K9me2",0,"control3_root",-20,"Intermediate Expression",15
"2954","Gene20","H3K9me2",0,"control3_root",20,"Intermediate Expression",15
"2955","Gene40","H3K9me2",0,"control3_root",40,"Intermediate Expression",15
"2956","Gene60","H3K9me2",0,"control3_root",60,"Intermediate Expression",15
"2957","Gene80","H3K9me2",0,"control3_root",80,"Intermediate Expression",15
"2958","Gene100","H3K9me2",0,"control3_root",100,"Intermediate Expression",15
"2959","Downstream","H3K9me2",0,"control3_root",120,"Intermediate Expression",15
"2960","DownstreamIntergenic","H3K9me2",0,"control3_root",140,"Intermediate Expression",15
"2961","UpstreamIntergenic","H3K27me3",0.00050761421319797,"control3_root",-60,"Intermediate Expression",15
"2962","Promotor1000","H3K27me3",0,"control3_root",-40,"Intermediate Expression",15
"2963","Promotor500","H3K27me3",0,"control3_root",-20,"Intermediate Expression",15
"2964","Gene20","H3K27me3",0,"control3_root",20,"Intermediate Expression",15
"2965","Gene40","H3K27me3",0.0422935030486388,"control3_root",40,"Intermediate Expression",15
"2966","Gene60","H3K27me3",0.0171391070703827,"control3_root",60,"Intermediate Expression",15
"2967","Gene80","H3K27me3",0.0261832829808661,"control3_root",80,"Intermediate Expression",15
"2968","Gene100","H3K27me3",0.0171717171717172,"control3_root",100,"Intermediate Expression",15
"2969","Downstream","H3K27me3",0,"control3_root",120,"Intermediate Expression",15
"2970","DownstreamIntergenic","H3K27me3",0.0120755979260746,"control3_root",140,"Intermediate Expression",15
"2971","UpstreamIntergenic","H2A-Z",0,"control3_root",-60,"Intermediate Expression",15
"2972","Promotor1000","H2A-Z",0,"control3_root",-40,"Intermediate Expression",15
"2973","Promotor500","H2A-Z",0,"control3_root",-20,"Intermediate Expression",15
"2974","Gene20","H2A-Z",0,"control3_root",20,"Intermediate Expression",15
"2975","Gene40","H2A-Z",0,"control3_root",40,"Intermediate Expression",15
"2976","Gene60","H2A-Z",0,"control3_root",60,"Intermediate Expression",15
"2977","Gene80","H2A-Z",0,"control3_root",80,"Intermediate Expression",15
"2978","Gene100","H2A-Z",0,"control3_root",100,"Intermediate Expression",15
"2979","Downstream","H2A-Z",0,"control3_root",120,"Intermediate Expression",15
"2980","DownstreamIntergenic","H2A-Z",0,"control3_root",140,"Intermediate Expression",15
"2981","UpstreamIntergenic","H2AK121ub",0,"control3_root",-60,"Intermediate Expression",15
"2982","Promotor1000","H2AK121ub",0,"control3_root",-40,"Intermediate Expression",15
"2983","Promotor500","H2AK121ub",0,"control3_root",-20,"Intermediate Expression",15
"2984","Gene20","H2AK121ub",0,"control3_root",20,"Intermediate Expression",15
"2985","Gene40","H2AK121ub",0,"control3_root",40,"Intermediate Expression",15
"2986","Gene60","H2AK121ub",0,"control3_root",60,"Intermediate Expression",15
"2987","Gene80","H2AK121ub",0,"control3_root",80,"Intermediate Expression",15
"2988","Gene100","H2AK121ub",0,"control3_root",100,"Intermediate Expression",15
"2989","Downstream","H2AK121ub",0,"control3_root",120,"Intermediate Expression",15
"2990","DownstreamIntergenic","H2AK121ub",0,"control3_root",140,"Intermediate Expression",15
"2991","UpstreamIntergenic","H3ac",0,"control3_root",-60,"Intermediate Expression",15
"2992","Promotor1000","H3ac",0.4082,"control3_root",-40,"Intermediate Expression",15
"2993","Promotor500","H3ac",0.493733333333333,"control3_root",-20,"Intermediate Expression",15
"2994","Gene20","H3ac",0.851067653914641,"control3_root",20,"Intermediate Expression",15
"2995","Gene40","H3ac",0.642479227909884,"control3_root",40,"Intermediate Expression",15
"2996","Gene60","H3ac",0.412743999850481,"control3_root",60,"Intermediate Expression",15
"2997","Gene80","H3ac",0.215168483490953,"control3_root",80,"Intermediate Expression",15
"2998","Gene100","H3ac",0.105137519460192,"control3_root",100,"Intermediate Expression",15
"2999","Downstream","H3ac",0.0666666666666667,"control3_root",120,"Intermediate Expression",15
"3000","DownstreamIntergenic","H3ac",0.0380348287394764,"control3_root",140,"Intermediate Expression",15
"3001","UpstreamIntergenic","H3K4me3",0,"control3_root",-60,"Intermediate Expression",15
"3002","Promotor1000","H3K4me3",0.135,"control3_root",-40,"Intermediate Expression",15
"3003","Promotor500","H3K4me3",0.1228,"control3_root",-20,"Intermediate Expression",15
"3004","Gene20","H3K4me3",0.281897717355629,"control3_root",20,"Intermediate Expression",15
"3005","Gene40","H3K4me3",0.32264463425522,"control3_root",40,"Intermediate Expression",15
"3006","Gene60","H3K4me3",0.157379786927745,"control3_root",60,"Intermediate Expression",15
"3007","Gene80","H3K4me3",0.0590745358828583,"control3_root",80,"Intermediate Expression",15
"3008","Gene100","H3K4me3",0.0517553384004989,"control3_root",100,"Intermediate Expression",15
"3009","Downstream","H3K4me3",0.0666666666666667,"control3_root",120,"Intermediate Expression",15
"3010","DownstreamIntergenic","H3K4me3",0.00993277532371257,"control3_root",140,"Intermediate Expression",15
"3011","UpstreamIntergenic","H3K36me3",0,"control3_root",-60,"Intermediate Expression",15
"3012","Promotor1000","H3K36me3",0,"control3_root",-40,"Intermediate Expression",15
"3013","Promotor500","H3K36me3",0,"control3_root",-20,"Intermediate Expression",15
"3014","Gene20","H3K36me3",0,"control3_root",20,"Intermediate Expression",15
"3015","Gene40","H3K36me3",0,"control3_root",40,"Intermediate Expression",15
"3016","Gene60","H3K36me3",0,"control3_root",60,"Intermediate Expression",15
"3017","Gene80","H3K36me3",0,"control3_root",80,"Intermediate Expression",15
"3018","Gene100","H3K36me3",0,"control3_root",100,"Intermediate Expression",15
"3019","Downstream","H3K36me3",0,"control3_root",120,"Intermediate Expression",15
"3020","DownstreamIntergenic","H3K36me3",0,"control3_root",140,"Intermediate Expression",15
"3021","UpstreamIntergenic","H3K27ac",0,"control3_root",-60,"Intermediate Expression",15
"3022","Promotor1000","H3K27ac",0,"control3_root",-40,"Intermediate Expression",15
"3023","Promotor500","H3K27ac",0,"control3_root",-20,"Intermediate Expression",15
"3024","Gene20","H3K27ac",0,"control3_root",20,"Intermediate Expression",15
"3025","Gene40","H3K27ac",0,"control3_root",40,"Intermediate Expression",15
"3026","Gene60","H3K27ac",0,"control3_root",60,"Intermediate Expression",15
"3027","Gene80","H3K27ac",0,"control3_root",80,"Intermediate Expression",15
"3028","Gene100","H3K27ac",0,"control3_root",100,"Intermediate Expression",15
"3029","Downstream","H3K27ac",0,"control3_root",120,"Intermediate Expression",15
"3030","DownstreamIntergenic","H3K27ac",0,"control3_root",140,"Intermediate Expression",15
"3031","UpstreamIntergenic","H4K5ac",0,"control3_root",-60,"Intermediate Expression",15
"3032","Promotor1000","H4K5ac",0,"control3_root",-40,"Intermediate Expression",15
"3033","Promotor500","H4K5ac",0,"control3_root",-20,"Intermediate Expression",15
"3034","Gene20","H4K5ac",0,"control3_root",20,"Intermediate Expression",15
"3035","Gene40","H4K5ac",0,"control3_root",40,"Intermediate Expression",15
"3036","Gene60","H4K5ac",0,"control3_root",60,"Intermediate Expression",15
"3037","Gene80","H4K5ac",0,"control3_root",80,"Intermediate Expression",15
"3038","Gene100","H4K5ac",0,"control3_root",100,"Intermediate Expression",15
"3039","Downstream","H4K5ac",0,"control3_root",120,"Intermediate Expression",15
"3040","DownstreamIntergenic","H4K5ac",0,"control3_root",140,"Intermediate Expression",15
"3041","UpstreamIntergenic","H4K8ac",0,"control3_root",-60,"Intermediate Expression",15
"3042","Promotor1000","H4K8ac",0,"control3_root",-40,"Intermediate Expression",15
"3043","Promotor500","H4K8ac",0,"control3_root",-20,"Intermediate Expression",15
"3044","Gene20","H4K8ac",0,"control3_root",20,"Intermediate Expression",15
"3045","Gene40","H4K8ac",0,"control3_root",40,"Intermediate Expression",15
"3046","Gene60","H4K8ac",0,"control3_root",60,"Intermediate Expression",15
"3047","Gene80","H4K8ac",0,"control3_root",80,"Intermediate Expression",15
"3048","Gene100","H4K8ac",0,"control3_root",100,"Intermediate Expression",15
"3049","Downstream","H4K8ac",0,"control3_root",120,"Intermediate Expression",15
"3050","DownstreamIntergenic","H4K8ac",0,"control3_root",140,"Intermediate Expression",15
"3051","UpstreamIntergenic","H3-1",0,"control3_root",-60,"Intermediate Expression",15
"3052","Promotor1000","H3-1",0,"control3_root",-40,"Intermediate Expression",15
"3053","Promotor500","H3-1",0,"control3_root",-20,"Intermediate Expression",15
"3054","Gene20","H3-1",0,"control3_root",20,"Intermediate Expression",15
"3055","Gene40","H3-1",0,"control3_root",40,"Intermediate Expression",15
"3056","Gene60","H3-1",0,"control3_root",60,"Intermediate Expression",15
"3057","Gene80","H3-1",0,"control3_root",80,"Intermediate Expression",15
"3058","Gene100","H3-1",0,"control3_root",100,"Intermediate Expression",15
"3059","Downstream","H3-1",0,"control3_root",120,"Intermediate Expression",15
"3060","DownstreamIntergenic","H3-1",0,"control3_root",140,"Intermediate Expression",15
"3061","UpstreamIntergenic","H3K9ac",0,"control3_root",-60,"Intermediate Expression",15
"3062","Promotor1000","H3K9ac",0,"control3_root",-40,"Intermediate Expression",15
"3063","Promotor500","H3K9ac",0,"control3_root",-20,"Intermediate Expression",15
"3064","Gene20","H3K9ac",0,"control3_root",20,"Intermediate Expression",15
"3065","Gene40","H3K9ac",0,"control3_root",40,"Intermediate Expression",15
"3066","Gene60","H3K9ac",0,"control3_root",60,"Intermediate Expression",15
"3067","Gene80","H3K9ac",0,"control3_root",80,"Intermediate Expression",15
"3068","Gene100","H3K9ac",0,"control3_root",100,"Intermediate Expression",15
"3069","Downstream","H3K9ac",0,"control3_root",120,"Intermediate Expression",15
"3070","DownstreamIntergenic","H3K9ac",0,"control3_root",140,"Intermediate Expression",15
"3071","UpstreamIntergenic","H4K12ac",0,"control3_root",-60,"Intermediate Expression",15
"3072","Promotor1000","H4K12ac",0,"control3_root",-40,"Intermediate Expression",15
"3073","Promotor500","H4K12ac",0,"control3_root",-20,"Intermediate Expression",15
"3074","Gene20","H4K12ac",0,"control3_root",20,"Intermediate Expression",15
"3075","Gene40","H4K12ac",0,"control3_root",40,"Intermediate Expression",15
"3076","Gene60","H4K12ac",0,"control3_root",60,"Intermediate Expression",15
"3077","Gene80","H4K12ac",0,"control3_root",80,"Intermediate Expression",15
"3078","Gene100","H4K12ac",0,"control3_root",100,"Intermediate Expression",15
"3079","Downstream","H4K12ac",0,"control3_root",120,"Intermediate Expression",15
"3080","DownstreamIntergenic","H4K12ac",0,"control3_root",140,"Intermediate Expression",15
"3081","UpstreamIntergenic","H3K27me1",0,"control3_root",-60,"Intermediate Expression",15
"3082","Promotor1000","H3K27me1",0,"control3_root",-40,"Intermediate Expression",15
"3083","Promotor500","H3K27me1",0,"control3_root",-20,"Intermediate Expression",15
"3084","Gene20","H3K27me1",0,"control3_root",20,"Intermediate Expression",15
"3085","Gene40","H3K27me1",0,"control3_root",40,"Intermediate Expression",15
"3086","Gene60","H3K27me1",0,"control3_root",60,"Intermediate Expression",15
"3087","Gene80","H3K27me1",0,"control3_root",80,"Intermediate Expression",15
"3088","Gene100","H3K27me1",0,"control3_root",100,"Intermediate Expression",15
"3089","Downstream","H3K27me1",0,"control3_root",120,"Intermediate Expression",15
"3090","DownstreamIntergenic","H3K27me1",0,"control3_root",140,"Intermediate Expression",15
"3091","UpstreamIntergenic","H4K16ac",0,"control3_root",-60,"Intermediate Expression",15
"3092","Promotor1000","H4K16ac",0,"control3_root",-40,"Intermediate Expression",15
"3093","Promotor500","H4K16ac",0,"control3_root",-20,"Intermediate Expression",15
"3094","Gene20","H4K16ac",0,"control3_root",20,"Intermediate Expression",15
"3095","Gene40","H4K16ac",0,"control3_root",40,"Intermediate Expression",15
"3096","Gene60","H4K16ac",0,"control3_root",60,"Intermediate Expression",15
"3097","Gene80","H4K16ac",0,"control3_root",80,"Intermediate Expression",15
"3098","Gene100","H4K16ac",0,"control3_root",100,"Intermediate Expression",15
"3099","Downstream","H4K16ac",0,"control3_root",120,"Intermediate Expression",15
"3100","DownstreamIntergenic","H4K16ac",0,"control3_root",140,"Intermediate Expression",15
"3101","UpstreamIntergenic","H3K14ac",0,"control3_root",-60,"Intermediate Expression",15
"3102","Promotor1000","H3K14ac",0,"control3_root",-40,"Intermediate Expression",15
"3103","Promotor500","H3K14ac",0,"control3_root",-20,"Intermediate Expression",15
"3104","Gene20","H3K14ac",0,"control3_root",20,"Intermediate Expression",15
"3105","Gene40","H3K14ac",0,"control3_root",40,"Intermediate Expression",15
"3106","Gene60","H3K14ac",0,"control3_root",60,"Intermediate Expression",15
"3107","Gene80","H3K14ac",0,"control3_root",80,"Intermediate Expression",15
"3108","Gene100","H3K14ac",0,"control3_root",100,"Intermediate Expression",15
"3109","Downstream","H3K14ac",0,"control3_root",120,"Intermediate Expression",15
"3110","DownstreamIntergenic","H3K14ac",0,"control3_root",140,"Intermediate Expression",15
"3111","UpstreamIntergenic","H2A",0,"control3_root",-60,"Intermediate Expression",15
"3112","Promotor1000","H2A",0,"control3_root",-40,"Intermediate Expression",15
"3113","Promotor500","H2A",0,"control3_root",-20,"Intermediate Expression",15
"3114","Gene20","H2A",0,"control3_root",20,"Intermediate Expression",15
"3115","Gene40","H2A",0,"control3_root",40,"Intermediate Expression",15
"3116","Gene60","H2A",0,"control3_root",60,"Intermediate Expression",15
"3117","Gene80","H2A",0,"control3_root",80,"Intermediate Expression",15
"3118","Gene100","H2A",0,"control3_root",100,"Intermediate Expression",15
"3119","Downstream","H2A",0,"control3_root",120,"Intermediate Expression",15
"3120","DownstreamIntergenic","H2A",0,"control3_root",140,"Intermediate Expression",15
"3121","UpstreamIntergenic","H3",0,"control3_root",-60,"Intermediate Expression",15
"3122","Promotor1000","H3",0,"control3_root",-40,"Intermediate Expression",15
