"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"3007","Gene80","H3K4me3",0.373886768447909,"control3_leaves",80,"High Expression",4
"3008","Gene100","H3K4me3",0.25,"control3_leaves",100,"High Expression",4
"3009","Downstream","H3K4me3",0.25,"control3_leaves",120,"High Expression",4
"3010","DownstreamIntergenic","H3K4me3",0.00250836120401338,"control3_leaves",140,"High Expression",4
"3011","UpstreamIntergenic","H3K36me3",0,"control3_leaves",-60,"High Expression",4
"3012","Promotor1000","H3K36me3",0,"control3_leaves",-40,"High Expression",4
"3013","Promotor500","H3K36me3",0.0075,"control3_leaves",-20,"High Expression",4
"3014","Gene20","H3K36me3",0.738986784140969,"control3_leaves",20,"High Expression",4
"3015","Gene40","H3K36me3",0.75,"control3_leaves",40,"High Expression",4
"3016","Gene60","H3K36me3",0.75,"control3_leaves",60,"High Expression",4
"3017","Gene80","H3K36me3",0.394671969404555,"control3_leaves",80,"High Expression",4
"3018","Gene100","H3K36me3",0,"control3_leaves",100,"High Expression",4
"3019","Downstream","H3K36me3",0,"control3_leaves",120,"High Expression",4
"3020","DownstreamIntergenic","H3K36me3",0,"control3_leaves",140,"High Expression",4
"3021","UpstreamIntergenic","H3K27ac",0,"control3_leaves",-60,"High Expression",4
"3022","Promotor1000","H3K27ac",0,"control3_leaves",-40,"High Expression",4
"3023","Promotor500","H3K27ac",0,"control3_leaves",-20,"High Expression",4
"3024","Gene20","H3K27ac",0,"control3_leaves",20,"High Expression",4
"3025","Gene40","H3K27ac",0,"control3_leaves",40,"High Expression",4
"3026","Gene60","H3K27ac",0,"control3_leaves",60,"High Expression",4
"3027","Gene80","H3K27ac",0,"control3_leaves",80,"High Expression",4
"3028","Gene100","H3K27ac",0,"control3_leaves",100,"High Expression",4
"3029","Downstream","H3K27ac",0,"control3_leaves",120,"High Expression",4
"3030","DownstreamIntergenic","H3K27ac",0,"control3_leaves",140,"High Expression",4
"3031","UpstreamIntergenic","H4K5ac",0,"control3_leaves",-60,"High Expression",4
"3032","Promotor1000","H4K5ac",0,"control3_leaves",-40,"High Expression",4
"3033","Promotor500","H4K5ac",0,"control3_leaves",-20,"High Expression",4
"3034","Gene20","H4K5ac",0,"control3_leaves",20,"High Expression",4
"3035","Gene40","H4K5ac",0,"control3_leaves",40,"High Expression",4
"3036","Gene60","H4K5ac",0,"control3_leaves",60,"High Expression",4
"3037","Gene80","H4K5ac",0,"control3_leaves",80,"High Expression",4
"3038","Gene100","H4K5ac",0,"control3_leaves",100,"High Expression",4
"3039","Downstream","H4K5ac",0,"control3_leaves",120,"High Expression",4
"3040","DownstreamIntergenic","H4K5ac",0,"control3_leaves",140,"High Expression",4
"3041","UpstreamIntergenic","H4K8ac",0,"control3_leaves",-60,"High Expression",4
"3042","Promotor1000","H4K8ac",0,"control3_leaves",-40,"High Expression",4
"3043","Promotor500","H4K8ac",0,"control3_leaves",-20,"High Expression",4
"3044","Gene20","H4K8ac",0,"control3_leaves",20,"High Expression",4
"3045","Gene40","H4K8ac",0,"control3_leaves",40,"High Expression",4
"3046","Gene60","H4K8ac",0,"control3_leaves",60,"High Expression",4
"3047","Gene80","H4K8ac",0,"control3_leaves",80,"High Expression",4
"3048","Gene100","H4K8ac",0,"control3_leaves",100,"High Expression",4
"3049","Downstream","H4K8ac",0,"control3_leaves",120,"High Expression",4
"3050","DownstreamIntergenic","H4K8ac",0,"control3_leaves",140,"High Expression",4
"3051","UpstreamIntergenic","H3-1",0,"control3_leaves",-60,"High Expression",4
"3052","Promotor1000","H3-1",0,"control3_leaves",-40,"High Expression",4
"3053","Promotor500","H3-1",0,"control3_leaves",-20,"High Expression",4
"3054","Gene20","H3-1",0,"control3_leaves",20,"High Expression",4
"3055","Gene40","H3-1",0,"control3_leaves",40,"High Expression",4
"3056","Gene60","H3-1",0,"control3_leaves",60,"High Expression",4
"3057","Gene80","H3-1",0,"control3_leaves",80,"High Expression",4
"3058","Gene100","H3-1",0,"control3_leaves",100,"High Expression",4
"3059","Downstream","H3-1",0,"control3_leaves",120,"High Expression",4
"3060","DownstreamIntergenic","H3-1",0,"control3_leaves",140,"High Expression",4
"3061","UpstreamIntergenic","H3K9ac",0,"control3_leaves",-60,"High Expression",4
"3062","Promotor1000","H3K9ac",0.10225,"control3_leaves",-40,"High Expression",4
"3063","Promotor500","H3K9ac",0,"control3_leaves",-20,"High Expression",4
"3064","Gene20","H3K9ac",0.663082660286572,"control3_leaves",20,"High Expression",4
"3065","Gene40","H3K9ac",0.602972399150239,"control3_leaves",40,"High Expression",4
"3066","Gene60","H3K9ac",0.274282560706402,"control3_leaves",60,"High Expression",4
"3067","Gene80","H3K9ac",0.25,"control3_leaves",80,"High Expression",4
"3068","Gene100","H3K9ac",0.25,"control3_leaves",100,"High Expression",4
"3069","Downstream","H3K9ac",0.25,"control3_leaves",120,"High Expression",4
"3070","DownstreamIntergenic","H3K9ac",0.0175585284280936,"control3_leaves",140,"High Expression",4
"3071","UpstreamIntergenic","H4K12ac",0,"control3_leaves",-60,"High Expression",4
"3072","Promotor1000","H4K12ac",0,"control3_leaves",-40,"High Expression",4
"3073","Promotor500","H4K12ac",0,"control3_leaves",-20,"High Expression",4
"3074","Gene20","H4K12ac",0,"control3_leaves",20,"High Expression",4
"3075","Gene40","H4K12ac",0,"control3_leaves",40,"High Expression",4
"3076","Gene60","H4K12ac",0,"control3_leaves",60,"High Expression",4
"3077","Gene80","H4K12ac",0,"control3_leaves",80,"High Expression",4
"3078","Gene100","H4K12ac",0,"control3_leaves",100,"High Expression",4
"3079","Downstream","H4K12ac",0,"control3_leaves",120,"High Expression",4
"3080","DownstreamIntergenic","H4K12ac",0,"control3_leaves",140,"High Expression",4
"3081","UpstreamIntergenic","H3K27me1",0,"control3_leaves",-60,"High Expression",4
"3082","Promotor1000","H3K27me1",0.12375,"control3_leaves",-40,"High Expression",4
"3083","Promotor500","H3K27me1",0.1035,"control3_leaves",-20,"High Expression",4
"3084","Gene20","H3K27me1",0.280450459384586,"control3_leaves",20,"High Expression",4
"3085","Gene40","H3K27me1",0.5,"control3_leaves",40,"High Expression",4
"3086","Gene60","H3K27me1",0.54936305732524,"control3_leaves",60,"High Expression",4
"3087","Gene80","H3K27me1",0.75,"control3_leaves",80,"High Expression",4
"3088","Gene100","H3K27me1",0.404280980510904,"control3_leaves",100,"High Expression",4
"3089","Downstream","H3K27me1",0.25,"control3_leaves",120,"High Expression",4
"3090","DownstreamIntergenic","H3K27me1",0,"control3_leaves",140,"High Expression",4
"3091","UpstreamIntergenic","H4K16ac",0,"control3_leaves",-60,"High Expression",4
"3092","Promotor1000","H4K16ac",0,"control3_leaves",-40,"High Expression",4
"3093","Promotor500","H4K16ac",0,"control3_leaves",-20,"High Expression",4
"3094","Gene20","H4K16ac",0,"control3_leaves",20,"High Expression",4
"3095","Gene40","H4K16ac",0,"control3_leaves",40,"High Expression",4
"3096","Gene60","H4K16ac",0,"control3_leaves",60,"High Expression",4
"3097","Gene80","H4K16ac",0,"control3_leaves",80,"High Expression",4
"3098","Gene100","H4K16ac",0,"control3_leaves",100,"High Expression",4
"3099","Downstream","H4K16ac",0,"control3_leaves",120,"High Expression",4
"3100","DownstreamIntergenic","H4K16ac",0,"control3_leaves",140,"High Expression",4
"3101","UpstreamIntergenic","H3K14ac",0,"control3_leaves",-60,"High Expression",4
"3102","Promotor1000","H3K14ac",0,"control3_leaves",-40,"High Expression",4
"3103","Promotor500","H3K14ac",0,"control3_leaves",-20,"High Expression",4
"3104","Gene20","H3K14ac",0,"control3_leaves",20,"High Expression",4
"3105","Gene40","H3K14ac",0,"control3_leaves",40,"High Expression",4
"3106","Gene60","H3K14ac",0,"control3_leaves",60,"High Expression",4
"3107","Gene80","H3K14ac",0,"control3_leaves",80,"High Expression",4
"3108","Gene100","H3K14ac",0,"control3_leaves",100,"High Expression",4
"3109","Downstream","H3K14ac",0,"control3_leaves",120,"High Expression",4
"3110","DownstreamIntergenic","H3K14ac",0,"control3_leaves",140,"High Expression",4
"3111","UpstreamIntergenic","H2A",0,"control3_leaves",-60,"High Expression",4
"3112","Promotor1000","H2A",0,"control3_leaves",-40,"High Expression",4
"3113","Promotor500","H2A",0,"control3_leaves",-20,"High Expression",4
"3114","Gene20","H2A",0.126101321585903,"control3_leaves",20,"High Expression",4
"3115","Gene40","H2A",0.449221514509055,"control3_leaves",40,"High Expression",4
"3116","Gene60","H2A",0.5,"control3_leaves",60,"High Expression",4
"3117","Gene80","H2A",0.5,"control3_leaves",80,"High Expression",4
"3118","Gene100","H2A",0.127653924478176,"control3_leaves",100,"High Expression",4
"3119","Downstream","H2A",0,"control3_leaves",120,"High Expression",4
"3120","DownstreamIntergenic","H2A",0,"control3_leaves",140,"High Expression",4
"3121","UpstreamIntergenic","H3",0,"control3_leaves",-60,"High Expression",4
"3122","Promotor1000","H3",0,"control3_leaves",-40,"High Expression",4
"3123","Promotor500","H3",0,"control3_leaves",-20,"High Expression",4
"3124","Gene20","H3",0,"control3_leaves",20,"High Expression",4
"3125","Gene40","H3",0,"control3_leaves",40,"High Expression",4
"3126","Gene60","H3",0,"control3_leaves",60,"High Expression",4
"3127","Gene80","H3",0,"control3_leaves",80,"High Expression",4
"3128","Gene100","H3",0,"control3_leaves",100,"High Expression",4
"3129","Downstream","H3",0,"control3_leaves",120,"High Expression",4
"3130","DownstreamIntergenic","H3",0,"control3_leaves",140,"High Expression",4
"3131","UpstreamIntergenic","H2A-X",0,"control3_leaves",-60,"High Expression",4
"3132","Promotor1000","H2A-X",0,"control3_leaves",-40,"High Expression",4
"3133","Promotor500","H2A-X",0,"control3_leaves",-20,"High Expression",4
"3134","Gene20","H2A-X",0,"control3_leaves",20,"High Expression",4
"3135","Gene40","H2A-X",0,"control3_leaves",40,"High Expression",4
"3136","Gene60","H2A-X",0.15673289183223,"control3_leaves",60,"High Expression",4
"3137","Gene80","H2A-X",0.0458057395143488,"control3_leaves",80,"High Expression",4
"3138","Gene100","H2A-X",0,"control3_leaves",100,"High Expression",4
"3139","Downstream","H2A-X",0,"control3_leaves",120,"High Expression",4
"3140","DownstreamIntergenic","H2A-X",0,"control3_leaves",140,"High Expression",4
"3141","UpstreamIntergenic","H3K18ac",0,"control3_leaves",-60,"High Expression",4
"3142","Promotor1000","H3K18ac",0,"control3_leaves",-40,"High Expression",4
"3143","Promotor500","H3K18ac",0,"control3_leaves",-20,"High Expression",4
"3144","Gene20","H3K18ac",0,"control3_leaves",20,"High Expression",4
"3145","Gene40","H3K18ac",0,"control3_leaves",40,"High Expression",4
"3146","Gene60","H3K18ac",0,"control3_leaves",60,"High Expression",4
"3147","Gene80","H3K18ac",0,"control3_leaves",80,"High Expression",4
"3148","Gene100","H3K18ac",0,"control3_leaves",100,"High Expression",4
"3149","Downstream","H3K18ac",0,"control3_leaves",120,"High Expression",4
"3150","DownstreamIntergenic","H3K18ac",0,"control3_leaves",140,"High Expression",4
"3151","UpstreamIntergenic","H3-3",0,"control4_leaves",-60,"No Expression",81
"3152","Promotor1000","H3-3",0,"control4_leaves",-40,"No Expression",81
"3153","Promotor500","H3-3",0,"control4_leaves",-20,"No Expression",81
"3154","Gene20","H3-3",0,"control4_leaves",20,"No Expression",81
"3155","Gene40","H3-3",0,"control4_leaves",40,"No Expression",81
"3156","Gene60","H3-3",0,"control4_leaves",60,"No Expression",81
"3157","Gene80","H3-3",0,"control4_leaves",80,"No Expression",81
"3158","Gene100","H3-3",0,"control4_leaves",100,"No Expression",81
"3159","Downstream","H3-3",0,"control4_leaves",120,"No Expression",81
"3160","DownstreamIntergenic","H3-3",0,"control4_leaves",140,"No Expression",81
"3161","UpstreamIntergenic","H3K9me2",0,"control4_leaves",-60,"No Expression",81
"3162","Promotor1000","H3K9me2",0,"control4_leaves",-40,"No Expression",81
"3163","Promotor500","H3K9me2",0,"control4_leaves",-20,"No Expression",81
"3164","Gene20","H3K9me2",0,"control4_leaves",20,"No Expression",81
"3165","Gene40","H3K9me2",0,"control4_leaves",40,"No Expression",81
"3166","Gene60","H3K9me2",0,"control4_leaves",60,"No Expression",81
"3167","Gene80","H3K9me2",0,"control4_leaves",80,"No Expression",81
"3168","Gene100","H3K9me2",0,"control4_leaves",100,"No Expression",81
"3169","Downstream","H3K9me2",0,"control4_leaves",120,"No Expression",81
"3170","DownstreamIntergenic","H3K9me2",0,"control4_leaves",140,"No Expression",81
"3171","UpstreamIntergenic","H3K27me3",0.104567047242948,"control4_leaves",-60,"No Expression",81
"3172","Promotor1000","H3K27me3",0.161543209876543,"control4_leaves",-40,"No Expression",81
"3173","Promotor500","H3K27me3",0.360691358024691,"control4_leaves",-20,"No Expression",81
"3174","Gene20","H3K27me3",0.396715940333186,"control4_leaves",20,"No Expression",81
"3175","Gene40","H3K27me3",0.412038564968933,"control4_leaves",40,"No Expression",81
"3176","Gene60","H3K27me3",0.390899483533284,"control4_leaves",60,"No Expression",81
"3177","Gene80","H3K27me3",0.381108000173567,"control4_leaves",80,"No Expression",81
"3178","Gene100","H3K27me3",0.357592255042512,"control4_leaves",100,"No Expression",81
"3179","Downstream","H3K27me3",0.289938271604938,"control4_leaves",120,"No Expression",81
"3180","DownstreamIntergenic","H3K27me3",0.149788899764914,"control4_leaves",140,"No Expression",81
"3181","UpstreamIntergenic","H2A-Z",0.0749011452551663,"control4_leaves",-60,"No Expression",81
"3182","Promotor1000","H2A-Z",0.190691358024691,"control4_leaves",-40,"No Expression",81
"3183","Promotor500","H2A-Z",0.411283950617284,"control4_leaves",-20,"No Expression",81
"3184","Gene20","H2A-Z",0.704144328656905,"control4_leaves",20,"No Expression",81
"3185","Gene40","H2A-Z",0.711588608446252,"control4_leaves",40,"No Expression",81
"3186","Gene60","H2A-Z",0.648418541762119,"control4_leaves",60,"No Expression",81
"3187","Gene80","H2A-Z",0.608135595399671,"control4_leaves",80,"No Expression",81
"3188","Gene100","H2A-Z",0.470337433855568,"control4_leaves",100,"No Expression",81
"3189","Downstream","H2A-Z",0.32179012345679,"control4_leaves",120,"No Expression",81
"3190","DownstreamIntergenic","H2A-Z",0.118359713213248,"control4_leaves",140,"No Expression",81
"3191","UpstreamIntergenic","H2AK121ub",0,"control4_leaves",-60,"No Expression",81
"3192","Promotor1000","H2AK121ub",0,"control4_leaves",-40,"No Expression",81
"3193","Promotor500","H2AK121ub",0,"control4_leaves",-20,"No Expression",81
"3194","Gene20","H2AK121ub",0,"control4_leaves",20,"No Expression",81
"3195","Gene40","H2AK121ub",0,"control4_leaves",40,"No Expression",81
"3196","Gene60","H2AK121ub",0,"control4_leaves",60,"No Expression",81
"3197","Gene80","H2AK121ub",0,"control4_leaves",80,"No Expression",81
"3198","Gene100","H2AK121ub",0,"control4_leaves",100,"No Expression",81
"3199","Downstream","H2AK121ub",0,"control4_leaves",120,"No Expression",81
"3200","DownstreamIntergenic","H2AK121ub",0,"control4_leaves",140,"No Expression",81
"3201","UpstreamIntergenic","H3ac",0,"control4_leaves",-60,"No Expression",81
"3202","Promotor1000","H3ac",0,"control4_leaves",-40,"No Expression",81
"3203","Promotor500","H3ac",0,"control4_leaves",-20,"No Expression",81
"3204","Gene20","H3ac",0,"control4_leaves",20,"No Expression",81
"3205","Gene40","H3ac",0,"control4_leaves",40,"No Expression",81
"3206","Gene60","H3ac",0,"control4_leaves",60,"No Expression",81
"3207","Gene80","H3ac",0,"control4_leaves",80,"No Expression",81
"3208","Gene100","H3ac",0,"control4_leaves",100,"No Expression",81
"3209","Downstream","H3ac",0,"control4_leaves",120,"No Expression",81
"3210","DownstreamIntergenic","H3ac",0,"control4_leaves",140,"No Expression",81
"3211","UpstreamIntergenic","H3K4me3",0,"control4_leaves",-60,"No Expression",81
"3212","Promotor1000","H3K4me3",0.0814197530864198,"control4_leaves",-40,"No Expression",81
"3213","Promotor500","H3K4me3",0.072641975308642,"control4_leaves",-20,"No Expression",81
"3214","Gene20","H3K4me3",0.163743280220763,"control4_leaves",20,"No Expression",81
"3215","Gene40","H3K4me3",0.114385617138248,"control4_leaves",40,"No Expression",81
"3216","Gene60","H3K4me3",0.0764187606327801,"control4_leaves",60,"No Expression",81
"3217","Gene80","H3K4me3",0.0541622184550616,"control4_leaves",80,"No Expression",81
"3218","Gene100","H3K4me3",0.0303198451885084,"control4_leaves",100,"No Expression",81
"3219","Downstream","H3K4me3",0.0095679012345679,"control4_leaves",120,"No Expression",81
"3220","DownstreamIntergenic","H3K4me3",0,"control4_leaves",140,"No Expression",81
"3221","UpstreamIntergenic","H3K36me3",0,"control4_leaves",-60,"No Expression",81
"3222","Promotor1000","H3K36me3",0.0731604938271605,"control4_leaves",-40,"No Expression",81
"3223","Promotor500","H3K36me3",0.0298765432098765,"control4_leaves",-20,"No Expression",81
"3224","Gene20","H3K36me3",0.0568631788454833,"control4_leaves",20,"No Expression",81
"3225","Gene40","H3K36me3",0.0549858523411606,"control4_leaves",40,"No Expression",81
"3226","Gene60","H3K36me3",0.0251996256870007,"control4_leaves",60,"No Expression",81
"3227","Gene80","H3K36me3",0.0189112440336069,"control4_leaves",80,"No Expression",81
"3228","Gene100","H3K36me3",0.0123456790123457,"control4_leaves",100,"No Expression",81
"3229","Downstream","H3K36me3",0.0196296296296296,"control4_leaves",120,"No Expression",81
"3230","DownstreamIntergenic","H3K36me3",0,"control4_leaves",140,"No Expression",81
"3231","UpstreamIntergenic","H3K27ac",0,"control4_leaves",-60,"No Expression",81
"3232","Promotor1000","H3K27ac",0,"control4_leaves",-40,"No Expression",81
"3233","Promotor500","H3K27ac",0,"control4_leaves",-20,"No Expression",81
"3234","Gene20","H3K27ac",0,"control4_leaves",20,"No Expression",81
"3235","Gene40","H3K27ac",0,"control4_leaves",40,"No Expression",81
