"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"3893","Promotor500","H3-1",0,"control4_root",-20,"Intermediate Expression",9
"3894","Gene20","H3-1",0,"control4_root",20,"Intermediate Expression",9
"3895","Gene40","H3-1",0,"control4_root",40,"Intermediate Expression",9
"3896","Gene60","H3-1",0,"control4_root",60,"Intermediate Expression",9
"3897","Gene80","H3-1",0,"control4_root",80,"Intermediate Expression",9
"3898","Gene100","H3-1",0,"control4_root",100,"Intermediate Expression",9
"3899","Downstream","H3-1",0,"control4_root",120,"Intermediate Expression",9
"3900","DownstreamIntergenic","H3-1",0,"control4_root",140,"Intermediate Expression",9
"3901","UpstreamIntergenic","H3K9ac",0,"control4_root",-60,"Intermediate Expression",9
"3902","Promotor1000","H3K9ac",0,"control4_root",-40,"Intermediate Expression",9
"3903","Promotor500","H3K9ac",0,"control4_root",-20,"Intermediate Expression",9
"3904","Gene20","H3K9ac",0,"control4_root",20,"Intermediate Expression",9
"3905","Gene40","H3K9ac",0,"control4_root",40,"Intermediate Expression",9
"3906","Gene60","H3K9ac",0,"control4_root",60,"Intermediate Expression",9
"3907","Gene80","H3K9ac",0,"control4_root",80,"Intermediate Expression",9
"3908","Gene100","H3K9ac",0,"control4_root",100,"Intermediate Expression",9
"3909","Downstream","H3K9ac",0,"control4_root",120,"Intermediate Expression",9
"3910","DownstreamIntergenic","H3K9ac",0,"control4_root",140,"Intermediate Expression",9
"3911","UpstreamIntergenic","H4K12ac",0,"control4_root",-60,"Intermediate Expression",9
"3912","Promotor1000","H4K12ac",0,"control4_root",-40,"Intermediate Expression",9
"3913","Promotor500","H4K12ac",0,"control4_root",-20,"Intermediate Expression",9
"3914","Gene20","H4K12ac",0,"control4_root",20,"Intermediate Expression",9
"3915","Gene40","H4K12ac",0,"control4_root",40,"Intermediate Expression",9
"3916","Gene60","H4K12ac",0,"control4_root",60,"Intermediate Expression",9
"3917","Gene80","H4K12ac",0,"control4_root",80,"Intermediate Expression",9
"3918","Gene100","H4K12ac",0,"control4_root",100,"Intermediate Expression",9
"3919","Downstream","H4K12ac",0,"control4_root",120,"Intermediate Expression",9
"3920","DownstreamIntergenic","H4K12ac",0,"control4_root",140,"Intermediate Expression",9
"3921","UpstreamIntergenic","H3K27me1",0,"control4_root",-60,"Intermediate Expression",9
"3922","Promotor1000","H3K27me1",0,"control4_root",-40,"Intermediate Expression",9
"3923","Promotor500","H3K27me1",0,"control4_root",-20,"Intermediate Expression",9
"3924","Gene20","H3K27me1",0,"control4_root",20,"Intermediate Expression",9
"3925","Gene40","H3K27me1",0,"control4_root",40,"Intermediate Expression",9
"3926","Gene60","H3K27me1",0,"control4_root",60,"Intermediate Expression",9
"3927","Gene80","H3K27me1",0,"control4_root",80,"Intermediate Expression",9
"3928","Gene100","H3K27me1",0,"control4_root",100,"Intermediate Expression",9
"3929","Downstream","H3K27me1",0,"control4_root",120,"Intermediate Expression",9
"3930","DownstreamIntergenic","H3K27me1",0,"control4_root",140,"Intermediate Expression",9
"3931","UpstreamIntergenic","H4K16ac",0,"control4_root",-60,"Intermediate Expression",9
"3932","Promotor1000","H4K16ac",0,"control4_root",-40,"Intermediate Expression",9
"3933","Promotor500","H4K16ac",0,"control4_root",-20,"Intermediate Expression",9
"3934","Gene20","H4K16ac",0,"control4_root",20,"Intermediate Expression",9
"3935","Gene40","H4K16ac",0,"control4_root",40,"Intermediate Expression",9
"3936","Gene60","H4K16ac",0,"control4_root",60,"Intermediate Expression",9
"3937","Gene80","H4K16ac",0,"control4_root",80,"Intermediate Expression",9
"3938","Gene100","H4K16ac",0,"control4_root",100,"Intermediate Expression",9
"3939","Downstream","H4K16ac",0,"control4_root",120,"Intermediate Expression",9
"3940","DownstreamIntergenic","H4K16ac",0,"control4_root",140,"Intermediate Expression",9
"3941","UpstreamIntergenic","H3K14ac",0,"control4_root",-60,"Intermediate Expression",9
"3942","Promotor1000","H3K14ac",0,"control4_root",-40,"Intermediate Expression",9
"3943","Promotor500","H3K14ac",0,"control4_root",-20,"Intermediate Expression",9
"3944","Gene20","H3K14ac",0,"control4_root",20,"Intermediate Expression",9
"3945","Gene40","H3K14ac",0,"control4_root",40,"Intermediate Expression",9
"3946","Gene60","H3K14ac",0,"control4_root",60,"Intermediate Expression",9
"3947","Gene80","H3K14ac",0,"control4_root",80,"Intermediate Expression",9
"3948","Gene100","H3K14ac",0,"control4_root",100,"Intermediate Expression",9
"3949","Downstream","H3K14ac",0,"control4_root",120,"Intermediate Expression",9
"3950","DownstreamIntergenic","H3K14ac",0,"control4_root",140,"Intermediate Expression",9
"3951","UpstreamIntergenic","H2A",0,"control4_root",-60,"Intermediate Expression",9
"3952","Promotor1000","H2A",0,"control4_root",-40,"Intermediate Expression",9
"3953","Promotor500","H2A",0,"control4_root",-20,"Intermediate Expression",9
"3954","Gene20","H2A",0,"control4_root",20,"Intermediate Expression",9
"3955","Gene40","H2A",0,"control4_root",40,"Intermediate Expression",9
"3956","Gene60","H2A",0,"control4_root",60,"Intermediate Expression",9
"3957","Gene80","H2A",0,"control4_root",80,"Intermediate Expression",9
"3958","Gene100","H2A",0,"control4_root",100,"Intermediate Expression",9
"3959","Downstream","H2A",0,"control4_root",120,"Intermediate Expression",9
"3960","DownstreamIntergenic","H2A",0,"control4_root",140,"Intermediate Expression",9
"3961","UpstreamIntergenic","H3",0,"control4_root",-60,"Intermediate Expression",9
"3962","Promotor1000","H3",0,"control4_root",-40,"Intermediate Expression",9
"3963","Promotor500","H3",0,"control4_root",-20,"Intermediate Expression",9
"3964","Gene20","H3",0,"control4_root",20,"Intermediate Expression",9
"3965","Gene40","H3",0,"control4_root",40,"Intermediate Expression",9
"3966","Gene60","H3",0,"control4_root",60,"Intermediate Expression",9
"3967","Gene80","H3",0,"control4_root",80,"Intermediate Expression",9
"3968","Gene100","H3",0,"control4_root",100,"Intermediate Expression",9
"3969","Downstream","H3",0,"control4_root",120,"Intermediate Expression",9
"3970","DownstreamIntergenic","H3",0,"control4_root",140,"Intermediate Expression",9
"3971","UpstreamIntergenic","H2A-X",0,"control4_root",-60,"Intermediate Expression",9
"3972","Promotor1000","H2A-X",0,"control4_root",-40,"Intermediate Expression",9
"3973","Promotor500","H2A-X",0,"control4_root",-20,"Intermediate Expression",9
"3974","Gene20","H2A-X",0,"control4_root",20,"Intermediate Expression",9
"3975","Gene40","H2A-X",0,"control4_root",40,"Intermediate Expression",9
"3976","Gene60","H2A-X",0,"control4_root",60,"Intermediate Expression",9
"3977","Gene80","H2A-X",0,"control4_root",80,"Intermediate Expression",9
"3978","Gene100","H2A-X",0,"control4_root",100,"Intermediate Expression",9
"3979","Downstream","H2A-X",0,"control4_root",120,"Intermediate Expression",9
"3980","DownstreamIntergenic","H2A-X",0,"control4_root",140,"Intermediate Expression",9
"3981","UpstreamIntergenic","H3K18ac",0,"control4_root",-60,"Intermediate Expression",9
"3982","Promotor1000","H3K18ac",0,"control4_root",-40,"Intermediate Expression",9
"3983","Promotor500","H3K18ac",0,"control4_root",-20,"Intermediate Expression",9
"3984","Gene20","H3K18ac",0,"control4_root",20,"Intermediate Expression",9
"3985","Gene40","H3K18ac",0,"control4_root",40,"Intermediate Expression",9
"3986","Gene60","H3K18ac",0,"control4_root",60,"Intermediate Expression",9
"3987","Gene80","H3K18ac",0,"control4_root",80,"Intermediate Expression",9
"3988","Gene100","H3K18ac",0,"control4_root",100,"Intermediate Expression",9
"3989","Downstream","H3K18ac",0,"control4_root",120,"Intermediate Expression",9
"3990","DownstreamIntergenic","H3K18ac",0,"control4_root",140,"Intermediate Expression",9
"3991","UpstreamIntergenic","H3-3",0,"control4_root",-60,"High Expression",7
"3992","Promotor1000","H3-3",0,"control4_root",-40,"High Expression",7
"3993","Promotor500","H3-3",0,"control4_root",-20,"High Expression",7
"3994","Gene20","H3-3",0,"control4_root",20,"High Expression",7
"3995","Gene40","H3-3",0,"control4_root",40,"High Expression",7
"3996","Gene60","H3-3",0,"control4_root",60,"High Expression",7
"3997","Gene80","H3-3",0,"control4_root",80,"High Expression",7
"3998","Gene100","H3-3",0,"control4_root",100,"High Expression",7
"3999","Downstream","H3-3",0,"control4_root",120,"High Expression",7
"4000","DownstreamIntergenic","H3-3",0,"control4_root",140,"High Expression",7
"4001","UpstreamIntergenic","H3K9me2",0,"control4_root",-60,"High Expression",7
"4002","Promotor1000","H3K9me2",0,"control4_root",-40,"High Expression",7
"4003","Promotor500","H3K9me2",0,"control4_root",-20,"High Expression",7
"4004","Gene20","H3K9me2",0,"control4_root",20,"High Expression",7
"4005","Gene40","H3K9me2",0,"control4_root",40,"High Expression",7
"4006","Gene60","H3K9me2",0,"control4_root",60,"High Expression",7
"4007","Gene80","H3K9me2",0,"control4_root",80,"High Expression",7
"4008","Gene100","H3K9me2",0,"control4_root",100,"High Expression",7
"4009","Downstream","H3K9me2",0,"control4_root",120,"High Expression",7
"4010","DownstreamIntergenic","H3K9me2",0,"control4_root",140,"High Expression",7
"4011","UpstreamIntergenic","H3K27me3",0,"control4_root",-60,"High Expression",7
"4012","Promotor1000","H3K27me3",0,"control4_root",-40,"High Expression",7
"4013","Promotor500","H3K27me3",0,"control4_root",-20,"High Expression",7
"4014","Gene20","H3K27me3",0.0273949579831933,"control4_root",20,"High Expression",7
"4015","Gene40","H3K27me3",0.102697731453096,"control4_root",40,"High Expression",7
"4016","Gene60","H3K27me3",0.0686695278969957,"control4_root",60,"High Expression",7
"4017","Gene80","H3K27me3",0,"control4_root",80,"High Expression",7
"4018","Gene100","H3K27me3",0.101039598177793,"control4_root",100,"High Expression",7
"4019","Downstream","H3K27me3",0.142857142857143,"control4_root",120,"High Expression",7
"4020","DownstreamIntergenic","H3K27me3",0,"control4_root",140,"High Expression",7
"4021","UpstreamIntergenic","H2A-Z",0,"control4_root",-60,"High Expression",7
"4022","Promotor1000","H2A-Z",0,"control4_root",-40,"High Expression",7
"4023","Promotor500","H2A-Z",0,"control4_root",-20,"High Expression",7
"4024","Gene20","H2A-Z",0,"control4_root",20,"High Expression",7
"4025","Gene40","H2A-Z",0,"control4_root",40,"High Expression",7
"4026","Gene60","H2A-Z",0,"control4_root",60,"High Expression",7
"4027","Gene80","H2A-Z",0,"control4_root",80,"High Expression",7
"4028","Gene100","H2A-Z",0,"control4_root",100,"High Expression",7
"4029","Downstream","H2A-Z",0,"control4_root",120,"High Expression",7
"4030","DownstreamIntergenic","H2A-Z",0,"control4_root",140,"High Expression",7
"4031","UpstreamIntergenic","H2AK121ub",0,"control4_root",-60,"High Expression",7
"4032","Promotor1000","H2AK121ub",0,"control4_root",-40,"High Expression",7
"4033","Promotor500","H2AK121ub",0,"control4_root",-20,"High Expression",7
"4034","Gene20","H2AK121ub",0,"control4_root",20,"High Expression",7
"4035","Gene40","H2AK121ub",0,"control4_root",40,"High Expression",7
"4036","Gene60","H2AK121ub",0,"control4_root",60,"High Expression",7
"4037","Gene80","H2AK121ub",0,"control4_root",80,"High Expression",7
"4038","Gene100","H2AK121ub",0,"control4_root",100,"High Expression",7
"4039","Downstream","H2AK121ub",0,"control4_root",120,"High Expression",7
"4040","DownstreamIntergenic","H2AK121ub",0,"control4_root",140,"High Expression",7
"4041","UpstreamIntergenic","H3ac",0.0585388552815263,"control4_root",-60,"High Expression",7
"4042","Promotor1000","H3ac",0.182857142857143,"control4_root",-40,"High Expression",7
"4043","Promotor500","H3ac",0.339142857142857,"control4_root",-20,"High Expression",7
"4044","Gene20","H3ac",0.991130126265262,"control4_root",20,"High Expression",7
"4045","Gene40","H3ac",0.955746256099613,"control4_root",40,"High Expression",7
"4046","Gene60","H3ac",0.836350600466112,"control4_root",60,"High Expression",7
"4047","Gene80","H3ac",0.565825745454206,"control4_root",80,"High Expression",7
"4048","Gene100","H3ac",0.213739470402171,"control4_root",100,"High Expression",7
"4049","Downstream","H3ac",0.00214285714285714,"control4_root",120,"High Expression",7
"4050","DownstreamIntergenic","H3ac",0,"control4_root",140,"High Expression",7
"4051","UpstreamIntergenic","H3K4me3",0,"control4_root",-60,"High Expression",7
"4052","Promotor1000","H3K4me3",0.0491428571428571,"control4_root",-40,"High Expression",7
"4053","Promotor500","H3K4me3",0.0982857142857143,"control4_root",-20,"High Expression",7
"4054","Gene20","H3K4me3",0.455570091111115,"control4_root",20,"High Expression",7
"4055","Gene40","H3K4me3",0.625762230037198,"control4_root",40,"High Expression",7
"4056","Gene60","H3K4me3",0.649294911097486,"control4_root",60,"High Expression",7
"4057","Gene80","H3K4me3",0.265341333653633,"control4_root",80,"High Expression",7
"4058","Gene100","H3K4me3",0.0034377387315092,"control4_root",100,"High Expression",7
"4059","Downstream","H3K4me3",0,"control4_root",120,"High Expression",7
"4060","DownstreamIntergenic","H3K4me3",0,"control4_root",140,"High Expression",7
"4061","UpstreamIntergenic","H3K36me3",0,"control4_root",-60,"High Expression",7
"4062","Promotor1000","H3K36me3",0,"control4_root",-40,"High Expression",7
"4063","Promotor500","H3K36me3",0,"control4_root",-20,"High Expression",7
"4064","Gene20","H3K36me3",0,"control4_root",20,"High Expression",7
"4065","Gene40","H3K36me3",0,"control4_root",40,"High Expression",7
"4066","Gene60","H3K36me3",0,"control4_root",60,"High Expression",7
"4067","Gene80","H3K36me3",0,"control4_root",80,"High Expression",7
"4068","Gene100","H3K36me3",0,"control4_root",100,"High Expression",7
"4069","Downstream","H3K36me3",0,"control4_root",120,"High Expression",7
"4070","DownstreamIntergenic","H3K36me3",0,"control4_root",140,"High Expression",7
"4071","UpstreamIntergenic","H3K27ac",0,"control4_root",-60,"High Expression",7
"4072","Promotor1000","H3K27ac",0,"control4_root",-40,"High Expression",7
"4073","Promotor500","H3K27ac",0,"control4_root",-20,"High Expression",7
"4074","Gene20","H3K27ac",0,"control4_root",20,"High Expression",7
"4075","Gene40","H3K27ac",0,"control4_root",40,"High Expression",7
"4076","Gene60","H3K27ac",0,"control4_root",60,"High Expression",7
"4077","Gene80","H3K27ac",0,"control4_root",80,"High Expression",7
"4078","Gene100","H3K27ac",0,"control4_root",100,"High Expression",7
"4079","Downstream","H3K27ac",0,"control4_root",120,"High Expression",7
"4080","DownstreamIntergenic","H3K27ac",0,"control4_root",140,"High Expression",7
"4081","UpstreamIntergenic","H4K5ac",0,"control4_root",-60,"High Expression",7
"4082","Promotor1000","H4K5ac",0,"control4_root",-40,"High Expression",7
"4083","Promotor500","H4K5ac",0,"control4_root",-20,"High Expression",7
"4084","Gene20","H4K5ac",0,"control4_root",20,"High Expression",7
"4085","Gene40","H4K5ac",0,"control4_root",40,"High Expression",7
"4086","Gene60","H4K5ac",0,"control4_root",60,"High Expression",7
"4087","Gene80","H4K5ac",0,"control4_root",80,"High Expression",7
"4088","Gene100","H4K5ac",0,"control4_root",100,"High Expression",7
"4089","Downstream","H4K5ac",0,"control4_root",120,"High Expression",7
"4090","DownstreamIntergenic","H4K5ac",0,"control4_root",140,"High Expression",7
"4091","UpstreamIntergenic","H4K8ac",0,"control4_root",-60,"High Expression",7
"4092","Promotor1000","H4K8ac",0,"control4_root",-40,"High Expression",7
"4093","Promotor500","H4K8ac",0,"control4_root",-20,"High Expression",7
"4094","Gene20","H4K8ac",0,"control4_root",20,"High Expression",7
"4095","Gene40","H4K8ac",0,"control4_root",40,"High Expression",7
"4096","Gene60","H4K8ac",0,"control4_root",60,"High Expression",7
"4097","Gene80","H4K8ac",0,"control4_root",80,"High Expression",7
"4098","Gene100","H4K8ac",0,"control4_root",100,"High Expression",7
"4099","Downstream","H4K8ac",0,"control4_root",120,"High Expression",7
"4100","DownstreamIntergenic","H4K8ac",0,"control4_root",140,"High Expression",7
"4101","UpstreamIntergenic","H3-1",0,"control4_root",-60,"High Expression",7
"4102","Promotor1000","H3-1",0,"control4_root",-40,"High Expression",7
"4103","Promotor500","H3-1",0,"control4_root",-20,"High Expression",7
"4104","Gene20","H3-1",0,"control4_root",20,"High Expression",7
"4105","Gene40","H3-1",0,"control4_root",40,"High Expression",7
"4106","Gene60","H3-1",0,"control4_root",60,"High Expression",7
"4107","Gene80","H3-1",0,"control4_root",80,"High Expression",7
"4108","Gene100","H3-1",0,"control4_root",100,"High Expression",7
"4109","Downstream","H3-1",0,"control4_root",120,"High Expression",7
"4110","DownstreamIntergenic","H3-1",0,"control4_root",140,"High Expression",7
"4111","UpstreamIntergenic","H3K9ac",0,"control4_root",-60,"High Expression",7
"4112","Promotor1000","H3K9ac",0,"control4_root",-40,"High Expression",7
"4113","Promotor500","H3K9ac",0,"control4_root",-20,"High Expression",7
"4114","Gene20","H3K9ac",0,"control4_root",20,"High Expression",7
"4115","Gene40","H3K9ac",0,"control4_root",40,"High Expression",7
"4116","Gene60","H3K9ac",0,"control4_root",60,"High Expression",7
"4117","Gene80","H3K9ac",0,"control4_root",80,"High Expression",7
