"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"1642","Promotor1000","H2A",0,"control2_seedlings",-40,"No Expression",38
"1643","Promotor500","H2A",0,"control2_seedlings",-20,"No Expression",38
"1644","Gene20","H2A",0,"control2_seedlings",20,"No Expression",38
"1645","Gene40","H2A",0,"control2_seedlings",40,"No Expression",38
"1646","Gene60","H2A",0,"control2_seedlings",60,"No Expression",38
"1647","Gene80","H2A",0,"control2_seedlings",80,"No Expression",38
"1648","Gene100","H2A",0,"control2_seedlings",100,"No Expression",38
"1649","Downstream","H2A",0,"control2_seedlings",120,"No Expression",38
"1650","DownstreamIntergenic","H2A",0,"control2_seedlings",140,"No Expression",38
"1651","UpstreamIntergenic","H3",0.00524544730127092,"control2_seedlings",-60,"No Expression",38
"1652","Promotor1000","H3",0.0207631578947368,"control2_seedlings",-40,"No Expression",38
"1653","Promotor500","H3",0.0303157894736842,"control2_seedlings",-20,"No Expression",38
"1654","Gene20","H3",0.172306166534369,"control2_seedlings",20,"No Expression",38
"1655","Gene40","H3",0.188875161254358,"control2_seedlings",40,"No Expression",38
"1656","Gene60","H3",0.193360290309835,"control2_seedlings",60,"No Expression",38
"1657","Gene80","H3",0.143610005240898,"control2_seedlings",80,"No Expression",38
"1658","Gene100","H3",0.13357734913284,"control2_seedlings",100,"No Expression",38
"1659","Downstream","H3",0.0122368421052632,"control2_seedlings",120,"No Expression",38
"1660","DownstreamIntergenic","H3",0.00237532032328011,"control2_seedlings",140,"No Expression",38
"1661","UpstreamIntergenic","H2A-X",0,"control2_seedlings",-60,"No Expression",38
"1662","Promotor1000","H2A-X",0,"control2_seedlings",-40,"No Expression",38
"1663","Promotor500","H2A-X",0,"control2_seedlings",-20,"No Expression",38
"1664","Gene20","H2A-X",0,"control2_seedlings",20,"No Expression",38
"1665","Gene40","H2A-X",0,"control2_seedlings",40,"No Expression",38
"1666","Gene60","H2A-X",0,"control2_seedlings",60,"No Expression",38
"1667","Gene80","H2A-X",0,"control2_seedlings",80,"No Expression",38
"1668","Gene100","H2A-X",0,"control2_seedlings",100,"No Expression",38
"1669","Downstream","H2A-X",0,"control2_seedlings",120,"No Expression",38
"1670","DownstreamIntergenic","H2A-X",0,"control2_seedlings",140,"No Expression",38
"1671","UpstreamIntergenic","H3K18ac",0.00160162698737385,"control2_seedlings",-60,"No Expression",38
"1672","Promotor1000","H3K18ac",0.0649473684210526,"control2_seedlings",-40,"No Expression",38
"1673","Promotor500","H3K18ac",0.0577894736842105,"control2_seedlings",-20,"No Expression",38
"1674","Gene20","H3K18ac",0.0833040634740807,"control2_seedlings",20,"No Expression",38
"1675","Gene40","H3K18ac",0.0892321624180467,"control2_seedlings",40,"No Expression",38
"1676","Gene60","H3K18ac",0.0501964760547902,"control2_seedlings",60,"No Expression",38
"1677","Gene80","H3K18ac",0.0441469842129507,"control2_seedlings",80,"No Expression",38
"1678","Gene100","H3K18ac",0.0429421348869444,"control2_seedlings",100,"No Expression",38
"1679","Downstream","H3K18ac",0.00539473684210526,"control2_seedlings",120,"No Expression",38
"1680","DownstreamIntergenic","H3K18ac",0.01124186050098,"control2_seedlings",140,"No Expression",38
"1681","UpstreamIntergenic","H3-3",0.0933946841030466,"control2_seedlings",-60,"Low Expression",123
"1682","Promotor1000","H3-3",0.195853658536585,"control2_seedlings",-40,"Low Expression",123
"1683","Promotor500","H3-3",0.108536585365854,"control2_seedlings",-20,"Low Expression",123
"1684","Gene20","H3-3",0.299260204779683,"control2_seedlings",20,"Low Expression",123
"1685","Gene40","H3-3",0.526193227787364,"control2_seedlings",40,"Low Expression",123
"1686","Gene60","H3-3",0.657669036113253,"control2_seedlings",60,"Low Expression",123
"1687","Gene80","H3-3",0.769564030754701,"control2_seedlings",80,"Low Expression",123
"1688","Gene100","H3-3",0.649619331499006,"control2_seedlings",100,"Low Expression",123
"1689","Downstream","H3-3",0.416219512195122,"control2_seedlings",120,"Low Expression",123
"1690","DownstreamIntergenic","H3-3",0.0751384083284023,"control2_seedlings",140,"Low Expression",123
"1691","UpstreamIntergenic","H3K9me2",0.0129070027378307,"control2_seedlings",-60,"Low Expression",123
"1692","Promotor1000","H3K9me2",0.00982113821138211,"control2_seedlings",-40,"Low Expression",123
"1693","Promotor500","H3K9me2",0.0063739837398374,"control2_seedlings",-20,"Low Expression",123
"1694","Gene20","H3K9me2",0.00412244173790934,"control2_seedlings",20,"Low Expression",123
"1695","Gene40","H3K9me2",0,"control2_seedlings",40,"Low Expression",123
"1696","Gene60","H3K9me2",0.00370237216724308,"control2_seedlings",60,"Low Expression",123
"1697","Gene80","H3K9me2",0.00273105136016443,"control2_seedlings",80,"Low Expression",123
"1698","Gene100","H3K9me2",0,"control2_seedlings",100,"Low Expression",123
"1699","Downstream","H3K9me2",0,"control2_seedlings",120,"Low Expression",123
"1700","DownstreamIntergenic","H3K9me2",0.0023286412439839,"control2_seedlings",140,"Low Expression",123
"1701","UpstreamIntergenic","H3K27me3",0.102835254635103,"control2_seedlings",-60,"Low Expression",123
"1702","Promotor1000","H3K27me3",0.16439837398374,"control2_seedlings",-40,"Low Expression",123
"1703","Promotor500","H3K27me3",0.159723577235772,"control2_seedlings",-20,"Low Expression",123
"1704","Gene20","H3K27me3",0.268803965941104,"control2_seedlings",20,"Low Expression",123
"1705","Gene40","H3K27me3",0.287914029730624,"control2_seedlings",40,"Low Expression",123
"1706","Gene60","H3K27me3",0.296302234197196,"control2_seedlings",60,"Low Expression",123
"1707","Gene80","H3K27me3",0.275029045598459,"control2_seedlings",80,"Low Expression",123
"1708","Gene100","H3K27me3",0.23056648942246,"control2_seedlings",100,"Low Expression",123
"1709","Downstream","H3K27me3",0.178658536585366,"control2_seedlings",120,"Low Expression",123
"1710","DownstreamIntergenic","H3K27me3",0.0592337067810347,"control2_seedlings",140,"Low Expression",123
"1711","UpstreamIntergenic","H2A-Z",0.114328989423814,"control2_seedlings",-60,"Low Expression",123
"1712","Promotor1000","H2A-Z",0.374211382113821,"control2_seedlings",-40,"Low Expression",123
"1713","Promotor500","H2A-Z",0.440373983739837,"control2_seedlings",-20,"Low Expression",123
"1714","Gene20","H2A-Z",0.829653259386217,"control2_seedlings",20,"Low Expression",123
"1715","Gene40","H2A-Z",0.671439913505668,"control2_seedlings",40,"Low Expression",123
"1716","Gene60","H2A-Z",0.509175704584107,"control2_seedlings",60,"Low Expression",123
"1717","Gene80","H2A-Z",0.427018945233793,"control2_seedlings",80,"Low Expression",123
"1718","Gene100","H2A-Z",0.381173750775503,"control2_seedlings",100,"Low Expression",123
"1719","Downstream","H2A-Z",0.356951219512195,"control2_seedlings",120,"Low Expression",123
"1720","DownstreamIntergenic","H2A-Z",0.0898290743682017,"control2_seedlings",140,"Low Expression",123
"1721","UpstreamIntergenic","H2AK121ub",0.0877349152371639,"control2_seedlings",-60,"Low Expression",123
"1722","Promotor1000","H2AK121ub",0.217528455284553,"control2_seedlings",-40,"Low Expression",123
"1723","Promotor500","H2AK121ub",0.230991869918699,"control2_seedlings",-20,"Low Expression",123
"1724","Gene20","H2AK121ub",0.474075717258929,"control2_seedlings",20,"Low Expression",123
"1725","Gene40","H2AK121ub",0.397797523666324,"control2_seedlings",40,"Low Expression",123
"1726","Gene60","H2AK121ub",0.310425812120266,"control2_seedlings",60,"Low Expression",123
"1727","Gene80","H2AK121ub",0.288912114608766,"control2_seedlings",80,"Low Expression",123
"1728","Gene100","H2AK121ub",0.218230854597098,"control2_seedlings",100,"Low Expression",123
"1729","Downstream","H2AK121ub",0.163943089430894,"control2_seedlings",120,"Low Expression",123
"1730","DownstreamIntergenic","H2AK121ub",0.0689347570164038,"control2_seedlings",140,"Low Expression",123
"1731","UpstreamIntergenic","H3ac",0,"control2_seedlings",-60,"Low Expression",123
"1732","Promotor1000","H3ac",0,"control2_seedlings",-40,"Low Expression",123
"1733","Promotor500","H3ac",0,"control2_seedlings",-20,"Low Expression",123
"1734","Gene20","H3ac",0,"control2_seedlings",20,"Low Expression",123
"1735","Gene40","H3ac",0,"control2_seedlings",40,"Low Expression",123
"1736","Gene60","H3ac",0,"control2_seedlings",60,"Low Expression",123
"1737","Gene80","H3ac",0,"control2_seedlings",80,"Low Expression",123
"1738","Gene100","H3ac",0,"control2_seedlings",100,"Low Expression",123
"1739","Downstream","H3ac",0,"control2_seedlings",120,"Low Expression",123
"1740","DownstreamIntergenic","H3ac",0,"control2_seedlings",140,"Low Expression",123
"1741","UpstreamIntergenic","H3K4me3",0.0236439431154066,"control2_seedlings",-60,"Low Expression",123
"1742","Promotor1000","H3K4me3",0.184967479674797,"control2_seedlings",-40,"Low Expression",123
"1743","Promotor500","H3K4me3",0.207528455284553,"control2_seedlings",-20,"Low Expression",123
"1744","Gene20","H3K4me3",0.776117425253745,"control2_seedlings",20,"Low Expression",123
"1745","Gene40","H3K4me3",0.769497995036302,"control2_seedlings",40,"Low Expression",123
"1746","Gene60","H3K4me3",0.661925851229537,"control2_seedlings",60,"Low Expression",123
"1747","Gene80","H3K4me3",0.530366183180582,"control2_seedlings",80,"Low Expression",123
"1748","Gene100","H3K4me3",0.225914474120455,"control2_seedlings",100,"Low Expression",123
"1749","Downstream","H3K4me3",0.112560975609756,"control2_seedlings",120,"Low Expression",123
"1750","DownstreamIntergenic","H3K4me3",0.0107867486621507,"control2_seedlings",140,"Low Expression",123
"1751","UpstreamIntergenic","H3K36me3",0.0126836077962604,"control2_seedlings",-60,"Low Expression",123
"1752","Promotor1000","H3K36me3",0.133626016260163,"control2_seedlings",-40,"Low Expression",123
"1753","Promotor500","H3K36me3",0.126634146341463,"control2_seedlings",-20,"Low Expression",123
"1754","Gene20","H3K36me3",0.503492434641922,"control2_seedlings",20,"Low Expression",123
"1755","Gene40","H3K36me3",0.579093248726312,"control2_seedlings",40,"Low Expression",123
"1756","Gene60","H3K36me3",0.490133741984733,"control2_seedlings",60,"Low Expression",123
"1757","Gene80","H3K36me3",0.347870737579005,"control2_seedlings",80,"Low Expression",123
"1758","Gene100","H3K36me3",0.112573348541988,"control2_seedlings",100,"Low Expression",123
"1759","Downstream","H3K36me3",0.0423577235772358,"control2_seedlings",120,"Low Expression",123
"1760","DownstreamIntergenic","H3K36me3",0.00116924556342338,"control2_seedlings",140,"Low Expression",123
"1761","UpstreamIntergenic","H3K27ac",0.00593878102880421,"control2_seedlings",-60,"Low Expression",123
"1762","Promotor1000","H3K27ac",0.107243902439024,"control2_seedlings",-40,"Low Expression",123
"1763","Promotor500","H3K27ac",0.119967479674797,"control2_seedlings",-20,"Low Expression",123
"1764","Gene20","H3K27ac",0.45016851380982,"control2_seedlings",20,"Low Expression",123
"1765","Gene40","H3K27ac",0.335292428585102,"control2_seedlings",40,"Low Expression",123
"1766","Gene60","H3K27ac",0.188577002339784,"control2_seedlings",60,"Low Expression",123
"1767","Gene80","H3K27ac",0.0849282182386231,"control2_seedlings",80,"Low Expression",123
"1768","Gene100","H3K27ac",0.0518011597549623,"control2_seedlings",100,"Low Expression",123
"1769","Downstream","H3K27ac",0.0288617886178862,"control2_seedlings",120,"Low Expression",123
"1770","DownstreamIntergenic","H3K27ac",0,"control2_seedlings",140,"Low Expression",123
"1771","UpstreamIntergenic","H4K5ac",0.01225585479833,"control2_seedlings",-60,"Low Expression",123
"1772","Promotor1000","H4K5ac",0.146243902439024,"control2_seedlings",-40,"Low Expression",123
"1773","Promotor500","H4K5ac",0.197723577235772,"control2_seedlings",-20,"Low Expression",123
"1774","Gene20","H4K5ac",0.601367000957194,"control2_seedlings",20,"Low Expression",123
"1775","Gene40","H4K5ac",0.343924058136533,"control2_seedlings",40,"Low Expression",123
"1776","Gene60","H4K5ac",0.145188302638405,"control2_seedlings",60,"Low Expression",123
"1777","Gene80","H4K5ac",0.0882262889705281,"control2_seedlings",80,"Low Expression",123
"1778","Gene100","H4K5ac",0.0314807475569592,"control2_seedlings",100,"Low Expression",123
"1779","Downstream","H4K5ac",0.0266666666666667,"control2_seedlings",120,"Low Expression",123
"1780","DownstreamIntergenic","H4K5ac",0.000768746942483752,"control2_seedlings",140,"Low Expression",123
"1781","UpstreamIntergenic","H4K8ac",0.0101568038866792,"control2_seedlings",-60,"Low Expression",123
"1782","Promotor1000","H4K8ac",0.137975609756098,"control2_seedlings",-40,"Low Expression",123
"1783","Promotor500","H4K8ac",0.168422764227642,"control2_seedlings",-20,"Low Expression",123
"1784","Gene20","H4K8ac",0.588945741642616,"control2_seedlings",20,"Low Expression",123
"1785","Gene40","H4K8ac",0.382539414614004,"control2_seedlings",40,"Low Expression",123
"1786","Gene60","H4K8ac",0.196924195871888,"control2_seedlings",60,"Low Expression",123
"1787","Gene80","H4K8ac",0.141190870499954,"control2_seedlings",80,"Low Expression",123
"1788","Gene100","H4K8ac",0.0462903050191877,"control2_seedlings",100,"Low Expression",123
"1789","Downstream","H4K8ac",0.0164227642276423,"control2_seedlings",120,"Low Expression",123
"1790","DownstreamIntergenic","H4K8ac",0,"control2_seedlings",140,"Low Expression",123
"1791","UpstreamIntergenic","H3-1",0.0385478107747297,"control2_seedlings",-60,"Low Expression",123
"1792","Promotor1000","H3-1",0.0445528455284553,"control2_seedlings",-40,"Low Expression",123
"1793","Promotor500","H3-1",0.0248130081300813,"control2_seedlings",-20,"Low Expression",123
"1794","Gene20","H3-1",0.220434442320507,"control2_seedlings",20,"Low Expression",123
"1795","Gene40","H3-1",0.389876411508607,"control2_seedlings",40,"Low Expression",123
"1796","Gene60","H3-1",0.507852589798448,"control2_seedlings",60,"Low Expression",123
"1797","Gene80","H3-1",0.535265727649352,"control2_seedlings",80,"Low Expression",123
"1798","Gene100","H3-1",0.324675322346304,"control2_seedlings",100,"Low Expression",123
"1799","Downstream","H3-1",0.187642276422764,"control2_seedlings",120,"Low Expression",123
"1800","DownstreamIntergenic","H3-1",0.0194582113233228,"control2_seedlings",140,"Low Expression",123
"1801","UpstreamIntergenic","H3K9ac",0.0398171057116308,"control2_seedlings",-60,"Low Expression",123
"1802","Promotor1000","H3K9ac",0.204390243902439,"control2_seedlings",-40,"Low Expression",123
"1803","Promotor500","H3K9ac",0.243544715447154,"control2_seedlings",-20,"Low Expression",123
"1804","Gene20","H3K9ac",0.691098365095269,"control2_seedlings",20,"Low Expression",123
"1805","Gene40","H3K9ac",0.587220901299584,"control2_seedlings",40,"Low Expression",123
"1806","Gene60","H3K9ac",0.352721530562591,"control2_seedlings",60,"Low Expression",123
"1807","Gene80","H3K9ac",0.226211149705753,"control2_seedlings",80,"Low Expression",123
"1808","Gene100","H3K9ac",0.141043068121774,"control2_seedlings",100,"Low Expression",123
"1809","Downstream","H3K9ac",0.126747967479675,"control2_seedlings",120,"Low Expression",123
"1810","DownstreamIntergenic","H3K9ac",0.0284082621530319,"control2_seedlings",140,"Low Expression",123
"1811","UpstreamIntergenic","H4K12ac",0.00730991820573269,"control2_seedlings",-60,"Low Expression",123
"1812","Promotor1000","H4K12ac",0.127227642276423,"control2_seedlings",-40,"Low Expression",123
"1813","Promotor500","H4K12ac",0.149333333333333,"control2_seedlings",-20,"Low Expression",123
"1814","Gene20","H4K12ac",0.540772514080422,"control2_seedlings",20,"Low Expression",123
"1815","Gene40","H4K12ac",0.345165651680413,"control2_seedlings",40,"Low Expression",123
"1816","Gene60","H4K12ac",0.185640821492657,"control2_seedlings",60,"Low Expression",123
"1817","Gene80","H4K12ac",0.135448608199303,"control2_seedlings",80,"Low Expression",123
"1818","Gene100","H4K12ac",0.0588787380457441,"control2_seedlings",100,"Low Expression",123
"1819","Downstream","H4K12ac",0.0454878048780488,"control2_seedlings",120,"Low Expression",123
"1820","DownstreamIntergenic","H4K12ac",0,"control2_seedlings",140,"Low Expression",123
"1821","UpstreamIntergenic","H3K27me1",0,"control2_seedlings",-60,"Low Expression",123
"1822","Promotor1000","H3K27me1",0,"control2_seedlings",-40,"Low Expression",123
"1823","Promotor500","H3K27me1",0,"control2_seedlings",-20,"Low Expression",123
"1824","Gene20","H3K27me1",0,"control2_seedlings",20,"Low Expression",123
"1825","Gene40","H3K27me1",0,"control2_seedlings",40,"Low Expression",123
"1826","Gene60","H3K27me1",0,"control2_seedlings",60,"Low Expression",123
