"","Region","Modification","Proportion","axisGroup","Expression","SampleGenes"
"4870","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4871","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4872","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4873","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4874","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4875","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4876","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4877","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4878","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4879","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4880","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4881","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4882","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4883","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4884","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4885","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4886","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4887","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4888","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4889","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4890","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4891","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4892","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4893","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4894","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4895","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4896","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4897","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4898","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4899","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4900","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4901","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4902","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4903","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4904","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4905","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4906","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4907","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4908","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4909","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4910","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4911","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4912","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4913","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4914","Promotor500","H3ac",0,-20,"Low Expression","control6_Seedling"
"4915","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4916","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4917","Promotor500","H3K4me3",0.142,-20,"Low Expression","control6_Seedling"
"4918","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4919","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4920","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4921","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4922","Promotor500","H3K4me3",0.06,-20,"Low Expression","control6_Seedling"
"4923","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4924","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4925","Promotor500","H3K4me3",0.088,-20,"Low Expression","control6_Seedling"
"4926","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4927","Promotor500","H3K4me3",0.776,-20,"Low Expression","control6_Seedling"
"4928","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4929","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4930","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4931","Promotor500","H3K4me3",0.02,-20,"Low Expression","control6_Seedling"
"4932","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4933","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4934","Promotor500","H3K4me3",0.922,-20,"Low Expression","control6_Seedling"
"4935","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4936","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4937","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4938","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4939","Promotor500","H3K4me3",0.092,-20,"Low Expression","control6_Seedling"
"4940","Promotor500","H3K4me3",0.232,-20,"Low Expression","control6_Seedling"
"4941","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4942","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4943","Promotor500","H3K4me3",0.312,-20,"Low Expression","control6_Seedling"
"4944","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4945","Promotor500","H3K4me3",0.018,-20,"Low Expression","control6_Seedling"
"4946","Promotor500","H3K4me3",0.6,-20,"Low Expression","control6_Seedling"
"4947","Promotor500","H3K4me3",0.138,-20,"Low Expression","control6_Seedling"
"4948","Promotor500","H3K4me3",0.106,-20,"Low Expression","control6_Seedling"
"4949","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4950","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4951","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4952","Promotor500","H3K4me3",0.024,-20,"Low Expression","control6_Seedling"
"4953","Promotor500","H3K4me3",0.148,-20,"Low Expression","control6_Seedling"
"4954","Promotor500","H3K4me3",0.062,-20,"Low Expression","control6_Seedling"
"4955","Promotor500","H3K4me3",0.782,-20,"Low Expression","control6_Seedling"
"4956","Promotor500","H3K4me3",0.174,-20,"Low Expression","control6_Seedling"
"4957","Promotor500","H3K4me3",0.212,-20,"Low Expression","control6_Seedling"
"4958","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4959","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4960","Promotor500","H3K4me3",0.018,-20,"Low Expression","control6_Seedling"
"4961","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4962","Promotor500","H3K4me3",0.374,-20,"Low Expression","control6_Seedling"
"4963","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4964","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4965","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4966","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4967","Promotor500","H3K4me3",0.004,-20,"Low Expression","control6_Seedling"
"4968","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4969","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4970","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4971","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4972","Promotor500","H3K4me3",0,-20,"Low Expression","control6_Seedling"
"4973","Promotor500","H3K4me3",0.3,-20,"Low Expression","control6_Seedling"
"4974","Promotor500","H3K4me3",0.004,-20,"Low Expression","control6_Seedling"
"4975","Promotor500","H3K4me3",0.998,-20,"Low Expression","control6_Seedling"
"4976","Promotor500","H3K4me3",0.438,-20,"Low Expression","control6_Seedling"
"4977","Promotor500","H3K4me3",0.09,-20,"Low Expression","control6_Seedling"
"4978","Promotor500","H3K36me3",0.252,-20,"Low Expression","control6_Seedling"
"4979","Promotor500","H3K36me3",0.018,-20,"Low Expression","control6_Seedling"
"4980","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4981","Promotor500","H3K36me3",0.998,-20,"Low Expression","control6_Seedling"
"4982","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4983","Promotor500","H3K36me3",0.998,-20,"Low Expression","control6_Seedling"
"4984","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4985","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4986","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4987","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4988","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4989","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4990","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4991","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4992","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4993","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4994","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4995","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4996","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4997","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4998","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"4999","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5000","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5001","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5002","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5003","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5004","Promotor500","H3K36me3",0.998,-20,"Low Expression","control6_Seedling"
"5005","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5006","Promotor500","H3K36me3",0.18,-20,"Low Expression","control6_Seedling"
"5007","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5008","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5009","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5010","Promotor500","H3K36me3",0.006,-20,"Low Expression","control6_Seedling"
"5011","Promotor500","H3K36me3",0.016,-20,"Low Expression","control6_Seedling"
"5012","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5013","Promotor500","H3K36me3",0.998,-20,"Low Expression","control6_Seedling"
"5014","Promotor500","H3K36me3",0.998,-20,"Low Expression","control6_Seedling"
"5015","Promotor500","H3K36me3",0.006,-20,"Low Expression","control6_Seedling"
"5016","Promotor500","H3K36me3",0.098,-20,"Low Expression","control6_Seedling"
"5017","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5018","Promotor500","H3K36me3",0.584,-20,"Low Expression","control6_Seedling"
"5019","Promotor500","H3K36me3",0.154,-20,"Low Expression","control6_Seedling"
"5020","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5021","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5022","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5023","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5024","Promotor500","H3K36me3",0.998,-20,"Low Expression","control6_Seedling"
"5025","Promotor500","H3K36me3",0.148,-20,"Low Expression","control6_Seedling"
"5026","Promotor500","H3K36me3",0.998,-20,"Low Expression","control6_Seedling"
"5027","Promotor500","H3K36me3",0.998,-20,"Low Expression","control6_Seedling"
"5028","Promotor500","H3K36me3",0.998,-20,"Low Expression","control6_Seedling"
"5029","Promotor500","H3K36me3",0.998,-20,"Low Expression","control6_Seedling"
"5030","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5031","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5032","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5033","Promotor500","H3K36me3",0.136,-20,"Low Expression","control6_Seedling"
"5034","Promotor500","H3K36me3",0.996,-20,"Low Expression","control6_Seedling"
"5035","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5036","Promotor500","H3K36me3",0.304,-20,"Low Expression","control6_Seedling"
"5037","Promotor500","H3K36me3",0,-20,"Low Expression","control6_Seedling"
"5038","Promotor500","H3K36me3",0.998,-20,"Low Expression","control6_Seedling"
"5039","Promotor500","H3K36me3",0.062,-20,"Low Expression","control6_Seedling"
"5040","Promotor500","H3K36me3",0.096,-20,"Low Expression","control6_Seedling"
"5041","Promotor500","H3K27ac",0.306,-20,"Low Expression","control6_Seedling"
"5042","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5043","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5044","Promotor500","H3K27ac",0.088,-20,"Low Expression","control6_Seedling"
"5045","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5046","Promotor500","H3K27ac",0.998,-20,"Low Expression","control6_Seedling"
"5047","Promotor500","H3K27ac",0.998,-20,"Low Expression","control6_Seedling"
"5048","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5049","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5050","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5051","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5052","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5053","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5054","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5055","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5056","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5057","Promotor500","H3K27ac",0.006,-20,"Low Expression","control6_Seedling"
"5058","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5059","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5060","Promotor500","H3K27ac",0.814,-20,"Low Expression","control6_Seedling"
"5061","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5062","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5063","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5064","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5065","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5066","Promotor500","H3K27ac",0.998,-20,"Low Expression","control6_Seedling"
"5067","Promotor500","H3K27ac",0.998,-20,"Low Expression","control6_Seedling"
"5068","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5069","Promotor500","H3K27ac",0.068,-20,"Low Expression","control6_Seedling"
"5070","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5071","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5072","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5073","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5074","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5075","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5076","Promotor500","H3K27ac",0.998,-20,"Low Expression","control6_Seedling"
"5077","Promotor500","H3K27ac",0.018,-20,"Low Expression","control6_Seedling"
"5078","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5079","Promotor500","H3K27ac",0.16,-20,"Low Expression","control6_Seedling"
"5080","Promotor500","H3K27ac",0.002,-20,"Low Expression","control6_Seedling"
"5081","Promotor500","H3K27ac",0.998,-20,"Low Expression","control6_Seedling"
"5082","Promotor500","H3K27ac",0.04,-20,"Low Expression","control6_Seedling"
"5083","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5084","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5085","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5086","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5087","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5088","Promotor500","H3K27ac",0.06,-20,"Low Expression","control6_Seedling"
"5089","Promotor500","H3K27ac",0.998,-20,"Low Expression","control6_Seedling"
"5090","Promotor500","H3K27ac",0.998,-20,"Low Expression","control6_Seedling"
"5091","Promotor500","H3K27ac",0.998,-20,"Low Expression","control6_Seedling"
"5092","Promotor500","H3K27ac",0.998,-20,"Low Expression","control6_Seedling"
"5093","Promotor500","H3K27ac",0.056,-20,"Low Expression","control6_Seedling"
"5094","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5095","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5096","Promotor500","H3K27ac",0.998,-20,"Low Expression","control6_Seedling"
"5097","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5098","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5099","Promotor500","H3K27ac",0.154,-20,"Low Expression","control6_Seedling"
"5100","Promotor500","H3K27ac",0.134,-20,"Low Expression","control6_Seedling"
"5101","Promotor500","H3K27ac",0.998,-20,"Low Expression","control6_Seedling"
"5102","Promotor500","H3K27ac",0.092,-20,"Low Expression","control6_Seedling"
"5103","Promotor500","H3K27ac",0,-20,"Low Expression","control6_Seedling"
"5104","Promotor500","H4K5ac",0.998,-20,"Low Expression","control6_Seedling"
"5105","Promotor500","H4K5ac",0.998,-20,"Low Expression","control6_Seedling"
"5106","Promotor500","H4K5ac",0,-20,"Low Expression","control6_Seedling"
"5107","Promotor500","H4K5ac",0.998,-20,"Low Expression","control6_Seedling"
