"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"4057","Gene80","H3K4me3",0.0315393969629834,"control5_leaves",80,"No Expression",52
"4058","Gene100","H3K4me3",0.00827653359264492,"control5_leaves",100,"No Expression",52
"4059","Downstream","H3K4me3",0.00807692307692308,"control5_leaves",120,"No Expression",52
"4060","DownstreamIntergenic","H3K4me3",0,"control5_leaves",140,"No Expression",52
"4061","UpstreamIntergenic","H3K36me3",0,"control5_leaves",-60,"No Expression",52
"4062","Promotor1000","H3K36me3",0.0770192307692308,"control5_leaves",-40,"No Expression",52
"4063","Promotor500","H3K36me3",0.0462307692307692,"control5_leaves",-20,"No Expression",52
"4064","Gene20","H3K36me3",0.02640341050535,"control5_leaves",20,"No Expression",52
"4065","Gene40","H3K36me3",0.0384615384615385,"control5_leaves",40,"No Expression",52
"4066","Gene60","H3K36me3",0.0384615384615385,"control5_leaves",60,"No Expression",52
"4067","Gene80","H3K36me3",0.0311496367434704,"control5_leaves",80,"No Expression",52
"4068","Gene100","H3K36me3",0.00827653359264492,"control5_leaves",100,"No Expression",52
"4069","Downstream","H3K36me3",0.00605769230769231,"control5_leaves",120,"No Expression",52
"4070","DownstreamIntergenic","H3K36me3",0,"control5_leaves",140,"No Expression",52
"4071","UpstreamIntergenic","H3K27ac",0,"control5_leaves",-60,"No Expression",52
"4072","Promotor1000","H3K27ac",0,"control5_leaves",-40,"No Expression",52
"4073","Promotor500","H3K27ac",0,"control5_leaves",-20,"No Expression",52
"4074","Gene20","H3K27ac",0,"control5_leaves",20,"No Expression",52
"4075","Gene40","H3K27ac",0,"control5_leaves",40,"No Expression",52
"4076","Gene60","H3K27ac",0,"control5_leaves",60,"No Expression",52
"4077","Gene80","H3K27ac",0,"control5_leaves",80,"No Expression",52
"4078","Gene100","H3K27ac",0,"control5_leaves",100,"No Expression",52
"4079","Downstream","H3K27ac",0,"control5_leaves",120,"No Expression",52
"4080","DownstreamIntergenic","H3K27ac",0,"control5_leaves",140,"No Expression",52
"4081","UpstreamIntergenic","H4K5ac",0,"control5_leaves",-60,"No Expression",52
"4082","Promotor1000","H4K5ac",0,"control5_leaves",-40,"No Expression",52
"4083","Promotor500","H4K5ac",0,"control5_leaves",-20,"No Expression",52
"4084","Gene20","H4K5ac",0,"control5_leaves",20,"No Expression",52
"4085","Gene40","H4K5ac",0,"control5_leaves",40,"No Expression",52
"4086","Gene60","H4K5ac",0,"control5_leaves",60,"No Expression",52
"4087","Gene80","H4K5ac",0,"control5_leaves",80,"No Expression",52
"4088","Gene100","H4K5ac",0,"control5_leaves",100,"No Expression",52
"4089","Downstream","H4K5ac",0,"control5_leaves",120,"No Expression",52
"4090","DownstreamIntergenic","H4K5ac",0,"control5_leaves",140,"No Expression",52
"4091","UpstreamIntergenic","H4K8ac",0,"control5_leaves",-60,"No Expression",52
"4092","Promotor1000","H4K8ac",0,"control5_leaves",-40,"No Expression",52
"4093","Promotor500","H4K8ac",0,"control5_leaves",-20,"No Expression",52
"4094","Gene20","H4K8ac",0,"control5_leaves",20,"No Expression",52
"4095","Gene40","H4K8ac",0,"control5_leaves",40,"No Expression",52
"4096","Gene60","H4K8ac",0,"control5_leaves",60,"No Expression",52
"4097","Gene80","H4K8ac",0,"control5_leaves",80,"No Expression",52
"4098","Gene100","H4K8ac",0,"control5_leaves",100,"No Expression",52
"4099","Downstream","H4K8ac",0,"control5_leaves",120,"No Expression",52
"4100","DownstreamIntergenic","H4K8ac",0,"control5_leaves",140,"No Expression",52
"4101","UpstreamIntergenic","H3-1",0,"control5_leaves",-60,"No Expression",52
"4102","Promotor1000","H3-1",0,"control5_leaves",-40,"No Expression",52
"4103","Promotor500","H3-1",0,"control5_leaves",-20,"No Expression",52
"4104","Gene20","H3-1",0,"control5_leaves",20,"No Expression",52
"4105","Gene40","H3-1",0,"control5_leaves",40,"No Expression",52
"4106","Gene60","H3-1",0,"control5_leaves",60,"No Expression",52
"4107","Gene80","H3-1",0,"control5_leaves",80,"No Expression",52
"4108","Gene100","H3-1",0,"control5_leaves",100,"No Expression",52
"4109","Downstream","H3-1",0,"control5_leaves",120,"No Expression",52
"4110","DownstreamIntergenic","H3-1",0,"control5_leaves",140,"No Expression",52
"4111","UpstreamIntergenic","H3K9ac",0,"control5_leaves",-60,"No Expression",52
"4112","Promotor1000","H3K9ac",0.0510961538461538,"control5_leaves",-40,"No Expression",52
"4113","Promotor500","H3K9ac",0.0450384615384615,"control5_leaves",-20,"No Expression",52
"4114","Gene20","H3K9ac",0.0192307692307692,"control5_leaves",20,"No Expression",52
"4115","Gene40","H3K9ac",0.0525441797013817,"control5_leaves",40,"No Expression",52
"4116","Gene60","H3K9ac",0.0576923076923077,"control5_leaves",60,"No Expression",52
"4117","Gene80","H3K9ac",0.0497957656449701,"control5_leaves",80,"No Expression",52
"4118","Gene100","H3K9ac",0.0327815644269555,"control5_leaves",100,"No Expression",52
"4119","Downstream","H3K9ac",0.0253846153846154,"control5_leaves",120,"No Expression",52
"4120","DownstreamIntergenic","H3K9ac",0,"control5_leaves",140,"No Expression",52
"4121","UpstreamIntergenic","H4K12ac",0,"control5_leaves",-60,"No Expression",52
"4122","Promotor1000","H4K12ac",0,"control5_leaves",-40,"No Expression",52
"4123","Promotor500","H4K12ac",0,"control5_leaves",-20,"No Expression",52
"4124","Gene20","H4K12ac",0,"control5_leaves",20,"No Expression",52
"4125","Gene40","H4K12ac",0,"control5_leaves",40,"No Expression",52
"4126","Gene60","H4K12ac",0,"control5_leaves",60,"No Expression",52
"4127","Gene80","H4K12ac",0,"control5_leaves",80,"No Expression",52
"4128","Gene100","H4K12ac",0,"control5_leaves",100,"No Expression",52
"4129","Downstream","H4K12ac",0,"control5_leaves",120,"No Expression",52
"4130","DownstreamIntergenic","H4K12ac",0,"control5_leaves",140,"No Expression",52
"4131","UpstreamIntergenic","H3K27me1",0.0231030987507641,"control5_leaves",-60,"No Expression",52
"4132","Promotor1000","H3K27me1",0.0788461538461538,"control5_leaves",-40,"No Expression",52
"4133","Promotor500","H3K27me1",0.125269230769231,"control5_leaves",-20,"No Expression",52
"4134","Gene20","H3K27me1",0.32217418021774,"control5_leaves",20,"No Expression",52
"4135","Gene40","H3K27me1",0.36487400010793,"control5_leaves",40,"No Expression",52
"4136","Gene60","H3K27me1",0.295514726560602,"control5_leaves",60,"No Expression",52
"4137","Gene80","H3K27me1",0.286754643465502,"control5_leaves",80,"No Expression",52
"4138","Gene100","H3K27me1",0.229197902130046,"control5_leaves",100,"No Expression",52
"4139","Downstream","H3K27me1",0.122403846153846,"control5_leaves",120,"No Expression",52
"4140","DownstreamIntergenic","H3K27me1",0.0424475793590761,"control5_leaves",140,"No Expression",52
"4141","UpstreamIntergenic","H4K16ac",0,"control5_leaves",-60,"No Expression",52
"4142","Promotor1000","H4K16ac",0,"control5_leaves",-40,"No Expression",52
"4143","Promotor500","H4K16ac",0,"control5_leaves",-20,"No Expression",52
"4144","Gene20","H4K16ac",0,"control5_leaves",20,"No Expression",52
"4145","Gene40","H4K16ac",0,"control5_leaves",40,"No Expression",52
"4146","Gene60","H4K16ac",0,"control5_leaves",60,"No Expression",52
"4147","Gene80","H4K16ac",0,"control5_leaves",80,"No Expression",52
"4148","Gene100","H4K16ac",0,"control5_leaves",100,"No Expression",52
"4149","Downstream","H4K16ac",0,"control5_leaves",120,"No Expression",52
"4150","DownstreamIntergenic","H4K16ac",0,"control5_leaves",140,"No Expression",52
"4151","UpstreamIntergenic","H3K14ac",0,"control5_leaves",-60,"No Expression",52
"4152","Promotor1000","H3K14ac",0,"control5_leaves",-40,"No Expression",52
"4153","Promotor500","H3K14ac",0,"control5_leaves",-20,"No Expression",52
"4154","Gene20","H3K14ac",0,"control5_leaves",20,"No Expression",52
"4155","Gene40","H3K14ac",0,"control5_leaves",40,"No Expression",52
"4156","Gene60","H3K14ac",0,"control5_leaves",60,"No Expression",52
"4157","Gene80","H3K14ac",0,"control5_leaves",80,"No Expression",52
"4158","Gene100","H3K14ac",0,"control5_leaves",100,"No Expression",52
"4159","Downstream","H3K14ac",0,"control5_leaves",120,"No Expression",52
"4160","DownstreamIntergenic","H3K14ac",0,"control5_leaves",140,"No Expression",52
"4161","UpstreamIntergenic","H2A",0,"control5_leaves",-60,"No Expression",52
"4162","Promotor1000","H2A",0.0574423076923077,"control5_leaves",-40,"No Expression",52
"4163","Promotor500","H2A",0.0449615384615385,"control5_leaves",-20,"No Expression",52
"4164","Gene20","H2A",0.0366349600218244,"control5_leaves",20,"No Expression",52
"4165","Gene40","H2A",0.0169655038884964,"control5_leaves",40,"No Expression",52
"4166","Gene60","H2A",0.00798396548050182,"control5_leaves",60,"No Expression",52
"4167","Gene80","H2A",0,"control5_leaves",80,"No Expression",52
"4168","Gene100","H2A",0.0131894956950826,"control5_leaves",100,"No Expression",52
"4169","Downstream","H2A",0.0385576923076923,"control5_leaves",120,"No Expression",52
"4170","DownstreamIntergenic","H2A",0,"control5_leaves",140,"No Expression",52
"4171","UpstreamIntergenic","H3",0,"control5_leaves",-60,"No Expression",52
"4172","Promotor1000","H3",0,"control5_leaves",-40,"No Expression",52
"4173","Promotor500","H3",0,"control5_leaves",-20,"No Expression",52
"4174","Gene20","H3",0.00881373347980111,"control5_leaves",20,"No Expression",52
"4175","Gene40","H3",0.00357799881512235,"control5_leaves",40,"No Expression",52
"4176","Gene60","H3",0.00242430856537601,"control5_leaves",60,"No Expression",52
"4177","Gene80","H3",0.00617014823520949,"control5_leaves",80,"No Expression",52
"4178","Gene100","H3",0.0163803587716618,"control5_leaves",100,"No Expression",52
"4179","Downstream","H3",0,"control5_leaves",120,"No Expression",52
"4180","DownstreamIntergenic","H3",0,"control5_leaves",140,"No Expression",52
"4181","UpstreamIntergenic","H2A-X",0,"control5_leaves",-60,"No Expression",52
"4182","Promotor1000","H2A-X",0.0145384615384615,"control5_leaves",-40,"No Expression",52
"4183","Promotor500","H2A-X",0.00380769230769231,"control5_leaves",-20,"No Expression",52
"4184","Gene20","H2A-X",0,"control5_leaves",20,"No Expression",52
"4185","Gene40","H2A-X",0.00633321005917177,"control5_leaves",40,"No Expression",52
"4186","Gene60","H2A-X",0.0177437746548445,"control5_leaves",60,"No Expression",52
"4187","Gene80","H2A-X",0.00168837433665007,"control5_leaves",80,"No Expression",52
"4188","Gene100","H2A-X",0.00658384169027023,"control5_leaves",100,"No Expression",52
"4189","Downstream","H2A-X",0,"control5_leaves",120,"No Expression",52
"4190","DownstreamIntergenic","H2A-X",0.00179331239279111,"control5_leaves",140,"No Expression",52
"4191","UpstreamIntergenic","H3K18ac",0,"control5_leaves",-60,"No Expression",52
"4192","Promotor1000","H3K18ac",0,"control5_leaves",-40,"No Expression",52
"4193","Promotor500","H3K18ac",0,"control5_leaves",-20,"No Expression",52
"4194","Gene20","H3K18ac",0,"control5_leaves",20,"No Expression",52
"4195","Gene40","H3K18ac",0,"control5_leaves",40,"No Expression",52
"4196","Gene60","H3K18ac",0,"control5_leaves",60,"No Expression",52
"4197","Gene80","H3K18ac",0,"control5_leaves",80,"No Expression",52
"4198","Gene100","H3K18ac",0,"control5_leaves",100,"No Expression",52
"4199","Downstream","H3K18ac",0,"control5_leaves",120,"No Expression",52
"4200","DownstreamIntergenic","H3K18ac",0,"control5_leaves",140,"No Expression",52
"4201","UpstreamIntergenic","H3-3",0,"control5_leaves",-60,"Low Expression",114
"4202","Promotor1000","H3-3",0,"control5_leaves",-40,"Low Expression",114
"4203","Promotor500","H3-3",0,"control5_leaves",-20,"Low Expression",114
"4204","Gene20","H3-3",0,"control5_leaves",20,"Low Expression",114
"4205","Gene40","H3-3",0,"control5_leaves",40,"Low Expression",114
"4206","Gene60","H3-3",0,"control5_leaves",60,"Low Expression",114
"4207","Gene80","H3-3",0,"control5_leaves",80,"Low Expression",114
"4208","Gene100","H3-3",0,"control5_leaves",100,"Low Expression",114
"4209","Downstream","H3-3",0,"control5_leaves",120,"Low Expression",114
"4210","DownstreamIntergenic","H3-3",0,"control5_leaves",140,"Low Expression",114
"4211","UpstreamIntergenic","H3K9me2",0,"control5_leaves",-60,"Low Expression",114
"4212","Promotor1000","H3K9me2",0,"control5_leaves",-40,"Low Expression",114
"4213","Promotor500","H3K9me2",0,"control5_leaves",-20,"Low Expression",114
"4214","Gene20","H3K9me2",0,"control5_leaves",20,"Low Expression",114
"4215","Gene40","H3K9me2",0,"control5_leaves",40,"Low Expression",114
"4216","Gene60","H3K9me2",0,"control5_leaves",60,"Low Expression",114
"4217","Gene80","H3K9me2",0,"control5_leaves",80,"Low Expression",114
"4218","Gene100","H3K9me2",0,"control5_leaves",100,"Low Expression",114
"4219","Downstream","H3K9me2",0,"control5_leaves",120,"Low Expression",114
"4220","DownstreamIntergenic","H3K9me2",0,"control5_leaves",140,"Low Expression",114
"4221","UpstreamIntergenic","H3K27me3",0.0385708230485369,"control5_leaves",-60,"Low Expression",114
"4222","Promotor1000","H3K27me3",0.0536842105263158,"control5_leaves",-40,"Low Expression",114
"4223","Promotor500","H3K27me3",0.0634561403508772,"control5_leaves",-20,"Low Expression",114
"4224","Gene20","H3K27me3",0.0586493874093489,"control5_leaves",20,"Low Expression",114
"4225","Gene40","H3K27me3",0.0418930022367278,"control5_leaves",40,"Low Expression",114
"4226","Gene60","H3K27me3",0.0397079957511507,"control5_leaves",60,"Low Expression",114
"4227","Gene80","H3K27me3",0.0354181038388914,"control5_leaves",80,"Low Expression",114
"4228","Gene100","H3K27me3",0.0350877192982456,"control5_leaves",100,"Low Expression",114
"4229","Downstream","H3K27me3",0.0350877192982456,"control5_leaves",120,"Low Expression",114
"4230","DownstreamIntergenic","H3K27me3",0.0292759757240309,"control5_leaves",140,"Low Expression",114
"4231","UpstreamIntergenic","H2A-Z",0.0596067120044221,"control5_leaves",-60,"Low Expression",114
"4232","Promotor1000","H2A-Z",0.0871491228070175,"control5_leaves",-40,"Low Expression",114
"4233","Promotor500","H2A-Z",0.188736842105263,"control5_leaves",-20,"Low Expression",114
"4234","Gene20","H2A-Z",0.591507488849385,"control5_leaves",20,"Low Expression",114
"4235","Gene40","H2A-Z",0.456161714765252,"control5_leaves",40,"Low Expression",114
"4236","Gene60","H2A-Z",0.308722064924465,"control5_leaves",60,"Low Expression",114
"4237","Gene80","H2A-Z",0.269051810583094,"control5_leaves",80,"Low Expression",114
"4238","Gene100","H2A-Z",0.176083321376047,"control5_leaves",100,"Low Expression",114
"4239","Downstream","H2A-Z",0.128947368421053,"control5_leaves",120,"Low Expression",114
"4240","DownstreamIntergenic","H2A-Z",0.042117317303062,"control5_leaves",140,"Low Expression",114
"4241","UpstreamIntergenic","H2AK121ub",0,"control5_leaves",-60,"Low Expression",114
"4242","Promotor1000","H2AK121ub",0,"control5_leaves",-40,"Low Expression",114
"4243","Promotor500","H2AK121ub",0,"control5_leaves",-20,"Low Expression",114
"4244","Gene20","H2AK121ub",0,"control5_leaves",20,"Low Expression",114
"4245","Gene40","H2AK121ub",0,"control5_leaves",40,"Low Expression",114
"4246","Gene60","H2AK121ub",0,"control5_leaves",60,"Low Expression",114
"4247","Gene80","H2AK121ub",0,"control5_leaves",80,"Low Expression",114
"4248","Gene100","H2AK121ub",0,"control5_leaves",100,"Low Expression",114
"4249","Downstream","H2AK121ub",0,"control5_leaves",120,"Low Expression",114
"4250","DownstreamIntergenic","H2AK121ub",0,"control5_leaves",140,"Low Expression",114
"4251","UpstreamIntergenic","H3ac",0,"control5_leaves",-60,"Low Expression",114
"4252","Promotor1000","H3ac",0,"control5_leaves",-40,"Low Expression",114
"4253","Promotor500","H3ac",0,"control5_leaves",-20,"Low Expression",114
"4254","Gene20","H3ac",0,"control5_leaves",20,"Low Expression",114
"4255","Gene40","H3ac",0,"control5_leaves",40,"Low Expression",114
"4256","Gene60","H3ac",0,"control5_leaves",60,"Low Expression",114
"4257","Gene80","H3ac",0,"control5_leaves",80,"Low Expression",114
"4258","Gene100","H3ac",0,"control5_leaves",100,"Low Expression",114
"4259","Downstream","H3ac",0,"control5_leaves",120,"Low Expression",114
"4260","DownstreamIntergenic","H3ac",0,"control5_leaves",140,"Low Expression",114
"4261","UpstreamIntergenic","H3K4me3",0.00895616913826996,"control5_leaves",-60,"Low Expression",114
"4262","Promotor1000","H3K4me3",0.0511578947368421,"control5_leaves",-40,"Low Expression",114
"4263","Promotor500","H3K4me3",0.111087719298246,"control5_leaves",-20,"Low Expression",114
"4264","Gene20","H3K4me3",0.694278959378361,"control5_leaves",20,"Low Expression",114
"4265","Gene40","H3K4me3",0.456139691913738,"control5_leaves",40,"Low Expression",114
"4266","Gene60","H3K4me3",0.271649730138836,"control5_leaves",60,"Low Expression",114
"4267","Gene80","H3K4me3",0.20448739734387,"control5_leaves",80,"Low Expression",114
"4268","Gene100","H3K4me3",0.0764946814872356,"control5_leaves",100,"Low Expression",114
"4269","Downstream","H3K4me3",0.0473245614035088,"control5_leaves",120,"Low Expression",114
"4270","DownstreamIntergenic","H3K4me3",0.00148335303602813,"control5_leaves",140,"Low Expression",114
"4271","UpstreamIntergenic","H3K36me3",0,"control5_leaves",-60,"Low Expression",114
"4272","Promotor1000","H3K36me3",0.0702719298245614,"control5_leaves",-40,"Low Expression",114
"4273","Promotor500","H3K36me3",0.0962982456140351,"control5_leaves",-20,"Low Expression",114
"4274","Gene20","H3K36me3",0.480455333954057,"control5_leaves",20,"Low Expression",114
"4275","Gene40","H3K36me3",0.644585206807019,"control5_leaves",40,"Low Expression",114
"4276","Gene60","H3K36me3",0.560339182261822,"control5_leaves",60,"Low Expression",114
